method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
mean7,2025-08-12,2289.2204588984127,1887.89645171852,72956.52592477013,139.94738385904475,54054.07876217142,1172.9689978145834,55227.047759986,569.0176616825403,1731.4954333333333,17876.885105659025,14841.468542045715,55536.72290861125,1,LP,0.005703700007870793,9.592326932761353e-13,0
mean7,2025-08-13,1887.89645171852,2550.6669850021185,73765.6002046408,5.732315523809348,54202.52226792998,49.66191554052228,54252.184183470505,2648.255130831277,848.3144897566128,18722.578787481478,14568.795337904761,53743.27665795186,1,LP,0.005341799987945706,8.100187187665142e-13,0
mean7,2025-08-14,2550.6669850021185,2223.6360450793663,72119.85736319105,250.0567051342892,53251.0441475074,1369.9131363046456,54620.95728381204,1724.1573536684264,1319.75036257143,19442.332708855964,16042.617340103807,54871.17131307332,4,LP,0.0050580000097397715,7.585043704239069e-13,0
mean7,2025-08-15,2223.6360450793663,2210.787510832805,40292.16321971428,0.0,22746.879007862917,0.0,22746.879007862917,656.0873498741882,19991.337431524982,13139.869662124633,10654.858107142858,22754.409453481487,0,MILP,0.06370299999252893,1.8189894035458565e-12,0
mean7,2025-08-16,2210.787510832805,2275.268762616932,40380.23961445738,0.0,22961.595706762186,0.0,22961.595706762186,698.131383188715,20236.030230827746,12940.865827202822,10424.068193428571,22924.02848616415,0,MILP,0.08116999999037944,3.069544618483633e-12,0
mean7,2025-08-17,2275.268762616932,2178.160729337569,72289.08321049971,69.64620009523753,52714.208686362515,578.1315273924239,53292.340213754935,2317.173172657264,3387.984749999999,18818.816322223396,15330.63845095238,53365.74514719114,3,LP,0.004883200017502531,8.668621376273222e-13,0
mean7,2025-08-18,2178.160729337569,2168.930028625399,72442.89799171193,132.611270952381,53087.77352284189,1115.5127389771433,54203.286261819034,2418.8424443174636,2044.6419833333339,19611.667626251612,15893.758407904761,54210.327486475784,5,LP,0.004500499984715134,8.668621376273222e-13,0
mean7,2025-08-19,2168.930028625399,1852.4128791502637,72283.00706105233,115.82866466666655,52987.918941473385,987.5119954816656,53975.430936955054,1825.8608945855372,3133.5257974661963,17929.760095762493,14807.971112095238,54215.54836382919,4,LP,0.0044852999853901565,8.526512829121202e-13,0
mean7,2025-08-20,1852.4128791502637,1630.2109173555552,72871.02814889594,1780.3983999723646,53870.87987228345,11365.584121833052,65236.4639941165,414.5755492380955,0.0,19927.06157146738,16340.901638503823,65409.71791900481,12,LP,0.005249200010439381,8.810729923425242e-13,0
mean7,2025-08-21,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53777.100736818415,0.0,53777.100736818415,2614.69657430923,2001.7503555696594,18739.809514731336,14976.969893238094,53605.73126276346,0,LP,0.004670099995564669,9.094947017729282e-13,0
mean7,2025-08-22,1854.96182146032,1486.6533281999998,40303.6915216214,33.57257334380747,22760.768117023872,68.55519476805485,22829.323311791926,113.67007933333377,16748.59792628101,13557.391227816577,11312.964538465714,23048.254627512575,1,MILP,0.0841634999960661,1.9326762412674725e-12,0
mean7,2025-08-23,1486.6533281999998,1916.1332087280416,40956.32355367901,0.0,22789.315320319434,0.0,22789.315320319434,396.99316747913,15072.660064663138,13527.011995060553,10570.347823523809,22534.514838924384,0,MILP,0.09803370002191514,1.8189894035458565e-12,0
mean7,2025-08-24,1916.1332087280416,2100.0782866380923,76191.91484413992,0.0,54807.279259693736,0.0,54807.279259693736,4229.894518825398,4279.161608546739,19914.30875429159,15965.039520857143,54668.04766628773,0,LP,0.004497400019317865,1.0231815394945443e-12,0
mean7,2025-08-25,2100.0782866380923,1707.2043083703695,76191.10289141079,194.44487727809246,55318.17323869997,1651.7392593657878,56969.91249806576,1195.8901647724842,920.9743325373406,20258.85702712286,16763.26077241047,57274.052450694406,3,LP,0.004493399988859892,9.094947017729282e-13,0
mean7,2025-08-26,1707.2043083703695,2289.7248573343904,77758.3581165138,0.0,55592.012127663096,0.0,55592.012127663096,5241.180835753079,2647.3793983303935,20087.952658049377,15746.97315895238,55149.310345313475,0,LP,0.004931900009978563,9.094947017729282e-13,0
mean7,2025-08-27,2289.7248573343904,1868.6339772031754,76984.80180751323,1.3456278095239895,55530.97953964914,11.34969775943009,55542.329237408565,3149.673414190475,2413.5014,20462.134455703705,16953.310701238093,55865.747561529744,1,LP,0.004272499994840473,7.673861546209082e-13,0
mean7,2025-08-28,1868.6339772031754,1928.8909241407414,76481.55441285713,46.880709523809514,55595.5082108034,388.3171611380952,55983.82537194149,1685.4176598259883,0.0,21163.111720935914,17087.889241714285,55936.99642200482,3,LP,0.005402300012065098,8.242295734817162e-13,0
mean7,2025-08-29,1928.8909241407414,1784.4022373777775,41237.63937088066,0.0,23201.078987772173,0.0,23201.078987772173,880.3741773333343,15249.610070510289,14118.287321703701,11565.852548666666,23287.491440250484,0,MILP,0.07359899999573827,7.958078640513122e-13,0
mean7,2025-08-30,1784.4022373777775,1574.0628858211626,41491.9794364268,0.0,23554.56616480929,0.0,23554.56616480929,762.0543517860101,19914.160596291593,13117.631954825394,10814.587299809524,23678.49732197388,0,MILP,0.09160019998671487,8.021237994802909e-12,0
mean7,2025-08-31,1574.0628858211626,2395.7523527111116,78414.74288740623,26.50513619047615,56173.26556791876,218.3203532838092,56391.58592120257,4536.673750079958,2629.044000000001,20470.45615780247,15841.548967619048,55765.55304172112,3,LP,0.004853600024944171,9.348077867343818e-13,0
mean7,2025-09-01,2395.7523527111116,5918.914784173548,78267.12258526984,0.0,50540.73335944512,0.0,50540.73335944512,12661.550195084079,5125.141433333333,19660.264395804814,12753.967972285713,48157.10478679142,0,LP,0.004551799996988848,8.881784197001252e-13,0
mean7,2025-09-02,5918.914784173548,5776.465304770369,73149.44187129807,0.0,47875.79688687796,0.0,47875.79688687796,11975.974033522636,3862.0468630440982,17799.31397996942,14545.648855238092,47972.46221329171,0,LP,0.00631159998010844,1.0231815394945443e-12,0
mean7,2025-09-03,5776.465304770369,5355.4068102677265,73193.43137327103,0.0,49194.884046046565,0.0,49194.884046046565,10445.677753161668,4599.5264,15681.382185061735,13080.872214952378,49483.264903638956,0,LP,0.004659500002162531,9.094947017729282e-13,0
mean7,2025-09-04,5355.4068102677265,5488.736657341802,72363.13915432099,0.0,48078.32190701574,0.0,48078.32190701574,10547.437744396248,4291.0201333333325,18311.15191697236,14712.036190380946,47987.48453219764,0,LP,0.0047018000041134655,9.352518759442319e-13,0
mean7,2025-09-05,5488.736657341802,5722.927544496296,37072.257625344755,0.0,18674.723916349023,0.0,18674.723916349023,2437.5352106631353,25202.21405848677,12618.28890046914,10010.042210940956,18556.978300321312,0,MILP,0.07048900000518188,3.637978807091713e-12,0
mean7,2025-09-06,5722.927544496296,6045.471719514285,36420.38629328666,0.0,18552.100483669634,0.0,18552.100483669634,2005.7340724761902,23935.267463405416,12989.53315730982,10231.232099904762,18387.880342400975,0,MILP,0.07900530000915751,2.3248958314070478e-11,0
mean7,2025-09-07,6045.471719514285,6053.664070291004,69291.52833577659,0.0,46077.37170380891,0.0,46077.37170380891,8314.769754130506,2545.1657499999997,18227.55841726514,14756.949202285714,46071.77319465424,0,LP,0.004618699982529506,1.0231815394945443e-12,0
mean7,2025-09-08,6053.664070291004,5253.189526772489,66704.79167673251,0.0,44819.14902656637,0.0,44819.14902656637,3350.4638921387404,1293.8917778259859,17817.33454000588,15152.468066571428,45376.41639012083,0,LP,0.004566099989460781,9.094947017729282e-13,0
mean7,2025-09-09,5253.189526772489,5186.431456439156,67615.93729109582,0.0,44825.74290446782,0.0,44825.74290446782,6060.216440450322,5093.847037837745,17995.3779444268,14636.338398285716,44870.91775687203,0,LP,0.004834899998968467,9.094947017729282e-13,0
mean7,2025-09-10,5186.431456439156,5238.316696867728,67415.72293264902,968.5033833333317,45524.29991339119,5167.422119424991,50691.72203281618,3143.4028252298617,0.0,20411.200654562017,16486.375813809525,50655.21343738447,7,LP,0.0046153000148478895,9.094947017729282e-13,0
mean7,2025-09-11,5238.316696867728,5267.832231968257,68579.1412554168,0.0,45187.745414369485,0.0,45187.745414369485,6862.961672665488,4680.02805,18492.11456751322,14952.048818095234,45167.741039088585,0,LP,0.004670700000133365,9.094947017729282e-13,0
mean7,2025-09-12,5267.832231968257,5091.8495524444415,34678.13553075238,0.0,17410.78387866698,0.0,17410.78387866698,1114.4127548571428,19771.312085201527,12627.046854027038,10386.292363333332,17501.868443989046,0,MILP,0.06270699997548945,1.9326762412674725e-12,0
mean7,2025-09-13,5091.8495524444415,5503.060397386243,35154.16471337143,0.0,17563.745789373785,0.0,17563.745789373785,650.3203497824813,23643.889300605522,13067.17799580247,10214.324416152378,17354.08402892431,0,MILP,0.08015990001149476,4.663595626671179e-12,0
mean7,2025-09-14,5503.060397386243,5017.729710634924,67991.41635631863,0.0,45953.34523561001,0.0,45953.34523561001,4629.763650476189,156.4725878600807,18645.542031887126,15539.68666390476,46292.259237460436,0,LP,0.005159099993761629,1.0231815394945443e-12,0
mean7,2025-09-15,5017.729710634924,4346.819261216931,66845.20598122045,0.0,44483.19185760012,0.0,44483.19185760012,5450.783866126983,3343.6896110922958,18881.690921810696,15897.989051142855,44943.13703211281,0,LP,0.004744399979244918,7.105427357601002e-13,0
mean7,2025-09-16,4346.819261216931,3962.9858893227524,67072.47087710288,0.0,45277.021555688676,0.0,45277.021555688676,2963.7135246208118,1430.3384217530897,18589.99464263374,15403.345695238095,45545.763210707955,0,LP,0.004863000009208918,7.673861546209082e-13,0
mean7,2025-09-17,3962.9858893227524,4272.116691571428,68302.34126374603,7.62916666666672,45573.89542539511,38.19542291666694,45612.090848311775,4246.706717246327,0.0,20131.197848118747,16028.05253495238,45395.62219724389,1,LP,0.004761299991514534,9.094947017729282e-13,0
mean7,2025-09-18,4272.116691571428,4102.204983957672,68082.89330037507,0.0,44899.28540532378,0.0,44899.28540532378,4103.582394669018,1526.2655031651957,19210.078014350383,15713.08372847619,45017.00756380098,0,LP,0.004627899994375184,9.094947017729282e-13,0
mean7,2025-09-19,4102.204983957672,4563.487342973546,34833.502167554376,0.0,17156.936978032616,0.0,17156.936978032616,480.1960529276891,15281.194618636091,13450.552927419167,10479.793748095237,16910.645929590642,0,MILP,0.06631540000671521,2.589533525881254e-12,0
mean7,2025-09-20,4563.487342973546,4627.468890444444,34488.79635382128,0.0,16680.018558275347,0.0,16680.018558275347,605.289947142857,15593.405164015287,13616.232192663134,10971.564683333332,16646.19055440427,0,MILP,0.07049330000882037,2.0463630789890885e-12,0
mean7,2025-09-21,4627.468890444444,4219.9497584232795,70812.93206489946,0.0,47677.43499170152,0.0,47677.43499170152,6214.731542497354,3429.82725,17092.910567830688,14212.024778761906,47961.25754928518,0,LP,0.004833599989069626,9.094947017729282e-13,0
mean7,2025-09-22,4219.9497584232795,3230.9975513597915,68400.17338225867,0.0,45839.26835360398,0.0,45839.26835360398,2732.9273403151115,2524.7006999999994,17992.539184038797,15464.013725428573,46535.440641671186,0,LP,0.004553400009172037,8.881784197001252e-13,0
mean7,2025-09-23,3230.9975513597915,3015.186272931218,70396.09321486302,0.0,46525.84878368658,0.0,46525.84878368658,2917.0275938306877,1785.7420661846013,19847.042747895346,16270.33477638095,46677.688608553115,0,LP,0.004365400003734976,9.094947017729282e-13,0
mean7,2025-09-24,3015.186272931218,3497.251547317459,70870.05597472664,0.0,46608.290946552435,0.0,46608.290946552435,3064.867053094652,2411.8986876801937,20506.349405285124,16176.284271333332,46271.56895497524,0,LP,0.005764300003647804,8.952838470577262e-13,0
mean7,2025-09-25,3497.251547317459,3238.5435400952383,70149.84972932863,13.417000000000144,46287.63198156904,92.745012500001,46380.37699406904,3837.7326303280443,2653.2608166666664,18787.692572810112,15450.868190476189,46561.43298446099,1,LP,0.004800499998964369,8.100187187665142e-13,0
mean7,2025-09-26,3238.5435400952383,3647.790842095241,34621.48041139918,0.0,16268.26400983592,0.0,16268.26400983592,846.3620671134626,13053.17595024691,13996.717485467374,10969.01859142857,16049.917273681604,0,MILP,0.09808569998131134,2.0463630789890885e-12,0
mean7,2025-09-27,3647.790842095241,3130.5659718148167,34241.404405167545,0.0,16669.972723063067,0.0,16669.972723063067,228.27171987066745,14027.854478912397,13944.622840194002,11760.646883809522,16949.12706719201,0,MILP,0.07701090001501143,1.6396168373628624e-11,0
mean7,2025-09-28,3130.5659718148167,3248.38061357672,71614.90376854556,0.0,47623.50522204902,0.0,47623.50522204902,3724.8692019623745,271.79318538507374,21181.99493129335,17051.382716761902,47539.80388344343,0,LP,0.004552800004603341,9.094947017729282e-13,0
mean7,2025-09-29,3248.38061357672,2153.557993005292,69786.09910539683,23.424078666666674,45978.14019228259,129.4744840656668,46107.614676348254,2678.353614833631,1581.3867999999993,19869.639619706053,17079.74845047619,46883.82475493754,2,LP,0.004360700026154518,8.881784197001252e-13,0
mean7,2025-09-30,2153.557993005292,2059.8088682433804,71601.0281251887,0.0,46857.05216039211,0.0,46857.05216039211,1739.4298055661375,312.77595495591436,22163.27268571428,18036.625087714285,46924.03046086662,0,LP,0.004584899987094104,8.668621376273222e-13,0
mean7,2025-10-01,2059.8088682433804,4502.97266732275,72054.4041320682,0.0,44943.94728300565,0.0,44943.94728300565,9089.769559241622,7253.957359081719,20264.78032231629,14215.624641904762,43320.85584472526,0,LP,0.004648200003430247,9.094947017729282e-13,0
mean7,2025-10-02,4502.97266732275,4633.367300232808,67842.15883637154,0.0,43015.989995989905,0.0,43015.989995989905,6790.626428276305,5619.8345861704875,18860.839661258087,15159.924956,42928.91571999839,0,LP,0.004515699984040111,8.881784197001252e-13,0
mean7,2025-10-03,4633.367300232808,4794.395188380953,31074.68599769547,0.0,13939.643234137442,0.0,13939.643234137442,1114.8757133333334,19515.70974196355,13063.272331922395,10436.325489523808,13858.780161473378,0,MILP,0.09845220000715926,1.6370904631912708e-11,0
mean7,2025-10-04,4794.395188380953,4437.49742419577,31266.010692192827,0.0,14523.00817285945,0.0,14523.00817285945,1071.8366583833035,14902.707245661375,13245.74917148148,11050.264816666666,14711.181626781678,0,MILP,0.07959280000068247,4.383259187711196e-12,0
mean7,2025-10-05,4437.49742419577,4501.824832211639,65092.85239350969,0.0,41970.412482877815,0.0,41970.412482877815,3215.5461166349214,3540.9466666666663,18644.757243827153,15044.358700285717,41926.84320779163,0,LP,0.00451600001542829,8.668621376273222e-13,0
mean7,2025-10-06,4501.824832211639,3398.667619719576,61826.27150006466,0.0,40693.123280075095,0.0,40693.123280075095,510.0100574709009,1036.386625247495,18629.510834679597,16082.745267333334,41456.11162399636,0,LP,0.005932700005359948,7.958078640513122e-13,0
mean7,2025-10-07,3398.667619719576,3660.3494020899443,63141.558512141084,166.77396158190473,40811.747759241756,873.7685159893213,41685.51627523108,1249.5588686255144,133.43809838095075,20622.415276753673,16468.642770037142,41505.17091511041,3,LP,0.004553200007649139,7.958078640513122e-13,0
mean7,2025-10-08,3660.3494020899443,3212.53457,61543.481452271604,0.0,39686.414732264275,0.0,39686.414732264275,1068.9058474932392,577.263232690181,20115.000285802475,16696.183580380955,39992.996323188345,0,LP,0.00450999999884516,9.343636975245317e-13,0
mean7,2025-10-09,3212.53457,3174.5709116984144,62905.33404794238,0.0,40409.46469636948,0.0,40409.46469636948,1094.8658122375068,2253.6720547219193,20163.062053268673,16366.247555619047,40435.35678924076,0,LP,0.004502299998421222,9.094947017729282e-13,0
mean7,2025-10-10,3174.5709116984144,3083.598215915344,30569.81039590476,0.0,13224.786664087702,0.0,13224.786664087702,16.241687714285717,18537.268410084656,14497.70951391534,11825.020132476191,13270.59858051427,0,MILP,0.08063680000486784,2.2035940352015436e-12,0
mean7,2025-10-11,3083.598215915344,3067.947803989422,31367.05210309936,0.0,13784.245157390378,0.0,13784.245157390378,391.7667278095243,14060.292435736628,14856.65645764844,12047.977101428569,13792.47878041556,0,MILP,0.07923719999962486,2.13478617499479e-12,0
mean7,2025-10-12,3067.947803989422,2785.3987886825403,64239.361401449736,16.539385904761957,40800.486481805136,83.06906570666693,40883.5555475118,1405.7463323010008,862.7628108312811,19614.367235079357,16141.931574190476,41078.43225226598,1,LP,0.005236800003331155,8.526512829121202e-13,0
mean7,2025-10-13,2785.3987886825403,3037.3685953597897,65456.95034916049,0.0,42029.25839380566,0.0,42029.25839380566,1878.4579837883657,2491.51275,20172.69204927689,16113.10773390476,41855.85623743522,0,LP,0.004575400002067909,8.633094239485217e-13,0
