strategy,date,quantile,e_start,e_end,plan_kwh,emergency_kwh,load_kwh,plan_cost,emergency_cost,total_cost,pv_spill_kwh,paid_grid_spill_kwh,charge_kwh,discharge_kwh,emergency_slots,solver,solve_seconds
baseline,2025-05-06,,5150.72261026455,5065.990717486772,45861.14013653733,9957.098145261902,121017.19009999998,27336.36799254225,55695.17776958812,83031.54576213034,0.0,0.0,15917.97167701352,12969.815761880955,34,MILP,0.12498320001759566
baseline,2025-05-07,,5065.990717486772,5333.329423095238,46621.84871069958,11528.163468404759,121160.21501666667,27798.788346742327,68405.4393974078,96204.2277441501,0.0,0.0,14955.58628450911,11873.420055404766,33,MILP,0.11171279998961836
baseline,2025-05-08,,5333.329423095238,5621.318354497354,47126.81986845973,11320.06656045238,120445.47738333329,28319.58162382812,69240.6874675507,97560.26909137882,0.0,0.0,12427.284161316871,9806.910132404759,33,MILP,0.11010799999348819
baseline,2025-05-09,,5621.318354497354,10744.353003280423,46576.140017136975,0.0,74253.82544999999,28022.425046087505,0.0,28022.425046087505,24092.56054714873,6393.281207142856,15685.164362845388,8094.251949999999,0,MILP,0.08095410000532866
baseline,2025-05-10,,10744.353003280423,10303.9151360582,41438.57297323809,0.0,74647.98705,25755.62305020935,0.0,25755.62305020935,18536.32456681363,8771.791910787773,12662.133120017645,10652.721907714285,0,MILP,0.0741314000042621
baseline,2025-05-11,,10303.9151360582,5369.541108227513,41891.975113261884,11240.720581500002,120743.09041666662,25925.778208590167,69055.943116418,94981.72132500818,0.0,13.2084785714286,10928.130304761904,13292.722171904756,37,MILP,0.11063300000387244
baseline,2025-05-12,,5369.541108227513,5610.218920238094,46782.14556199295,8047.785707357142,120448.60361666663,28009.01485733626,50818.30412638725,78827.31898372351,0.0,13.994085714285688,14042.799576278658,11158.057625976187,29,MILP,0.10394299999461509
baseline,2025-05-13,,5610.218920238094,5625.173016243387,45976.490764697235,9647.279750785707,120269.63160000001,27656.004209166596,58108.037681102236,85764.04189026883,0.0,9.92955714285722,13006.155290887717,10521.527099214294,31,MILP,0.12216740002622828
baseline,2025-05-14,,5625.173016243387,5283.637647804231,45566.01101599059,9593.354662571428,120592.00526666673,27441.942484062536,56819.26468126075,84261.20716532333,0.0,0.0,12908.414351704876,10763.197456476184,30,MILP,0.11399760001222603
baseline,2025-05-15,,5283.637647804231,5587.931628412699,45584.58647527925,10151.114983452386,119598.30981666666,27341.280966119848,59665.37027696639,87006.65124308626,0.0,15.617680952381079,14111.373220517342,11156.347726071426,29,MILP,0.09786500001791865
baseline,2025-05-16,,5587.931628412699,10403.707332222222,45244.29117507349,0.0,74681.34474999999,27175.725867820016,0.0,27175.725867820016,29254.94141769547,6217.525622692533,14326.944568018807,7270.626966666668,0,MILP,0.08471119997557253
baseline,2025-05-17,,10403.707332222222,10172.98218568783,40436.781929571436,0.0,75274.53043333333,25031.383201926135,0.0,25031.383201926135,20261.902830246916,7470.8927564373935,12962.315218077601,10707.127958523808,0,MILP,0.10141619999194518
baseline,2025-05-18,,10172.98218568783,5399.902596798941,40372.03846383333,11178.329601500005,120687.037,24993.281842222834,64721.190328761084,89714.47217098392,0.0,0.0,11420.903133333335,13546.703167999987,32,MILP,0.12334499999997206
baseline,2025-05-19,,5399.902596798941,5446.809864973546,44646.45215564373,6537.559345380951,120072.38798333333,26738.097054194088,36828.2615872042,63566.358641398285,540.1619962962968,18.896190476190327,16144.843278395061,13035.106514142855,26,MILP,0.0715296000125818
baseline,2025-05-20,,5446.809864973546,5326.481498597884,44568.6903829806,11925.082094714278,120437.57771666667,26626.702019345692,72922.45356381426,99549.15558315994,0.0,0.0,10919.3325829806,8952.954921952385,32,MILP,0.10304099999484606
baseline,2025-05-21,,5326.481498597884,5333.274361455026,44679.6668382422,9395.630497428567,120283.05128333339,26677.951802784813,57161.60672305472,83839.55852583953,0.0,20.305002380952374,14138.22880728983,11445.851757333337,31,MILP,0.09366360001149587
baseline,2025-05-22,,5333.274361455026,5721.169443306879,44523.4816654909,9281.41103111905,119729.6800166667,26649.368059507717,55538.75113208943,82188.11919159714,0.0,0.0,13890.296348824222,10902.034468880947,28,MILP,0.10027910000644624
baseline,2025-05-23,,5721.169443306879,10663.873448174605,43881.40624626188,0.0,74983.38438333334,26373.469657376612,0.0,26373.469657376612,24537.64146725456,5691.698349999999,14645.704954174013,7414.587408499999,0,MILP,0.10905040000216104
baseline,2025-05-24,,10663.873448174605,10170.873352539686,39522.633434738105,0.0,74693.81781666666,24498.669534336168,0.0,24498.669534336168,25729.096132745435,8012.9292114638465,12998.983122457374,10972.876415261904,0,MILP,0.0772739999811165
baseline,2025-05-25,,10170.873352539686,5591.000538386244,39795.844325571416,7521.62563461905,120319.87760000004,24507.707494549704,43273.103658138425,67780.81115268811,0.0,18.287380952381,15137.146992857144,16382.974596952381,28,MILP,0.06489109998801723
baseline,2025-05-26,,5591.000538386244,5537.397327883598,43726.978448785725,12776.493738595236,119407.96936666663,26284.821686112642,76157.39554172484,102442.21722783746,0.0,0.0,10378.326983333329,8454.68774595238,35,MILP,0.09753150001051836
baseline,2025-05-27,,5537.397327883598,5355.76061259259,43850.44084061905,8030.970885095235,120046.82735000004,26354.47375041961,46609.138786998825,72963.61253741842,0.0,0.0,13971.144576190476,11480.10015047619,28,MILP,0.06578110001282766
baseline,2025-05-28,,5355.76061259259,5363.3284512433875,43875.645074456195,10777.990969380953,119921.84721666662,26308.736833120347,62716.807648118796,89025.54448123917,0.0,8.644523809523662,12443.9808696943,10072.81344966667,33,MILP,0.08242970000719652
baseline,2025-05-29,,5363.3284512433875,5723.124964259259,43934.82667454438,12813.809556690478,120439.31426666665,26261.261729895697,75577.92306374517,101839.18479364089,0.0,19.619909523809383,12079.347157877719,9460.454336166667,35,MILP,0.1111529000045266
baseline,2025-05-30,,5723.124964259259,10721.806702169311,43805.10192298647,0.0,74612.22448333331,26254.619682624158,0.0,26254.619682624158,24842.493273897708,5045.015595238094,14855.506437184009,7534.146649999999,0,MILP,0.10320739998132922
baseline,2025-05-31,,10721.806702169311,10207.604867248678,39386.34127519047,0.0,74778.33258333332,24328.603195927128,0.0,24328.603195927128,20978.815460640802,7908.783362727806,13538.645017107585,11429.084115285712,0,MILP,0.10287319999770261
baseline,2025-06-01,,10207.604867248678,4135.175064074074,39974.09646709524,26705.856903380954,128248.56003333337,24606.67519925143,145868.0333915327,170474.7085907842,0.0,0.0,4843.757333333332,9388.63026285715,82,MILP,0.028527399990707636
baseline,2025-06-02,,4135.175064074074,4254.561925925927,47515.60810176366,23259.371122142857,128080.53698333332,28213.886545458718,131989.73432878542,160203.6208742441,0.0,0.0,10666.966306525575,8532.79453261905,57,LP,0.0055979999888222665
baseline,2025-06-03,,4254.561925925927,4555.365008597884,49431.676007995295,21029.70042166667,128076.84056666664,29503.667952803673,122093.5387569939,151597.2067097976,0.0,0.0,10517.2990627572,8248.289466428572,56,LP,0.004962899984093383
baseline,2025-06-04,,4555.365008597884,4594.1331120105815,51875.045681569674,19712.035907428562,128539.84358333335,30995.39154705364,113586.36647832215,144581.7580253758,0.0,0.0,10036.470943474422,8094.650171142858,61,LP,0.004643199994461611
baseline,2025-06-05,,4594.1331120105815,4915.76797515873,54354.6932691064,19294.138955880953,128455.92066666663,32472.1290152473,112797.11164517098,145269.24066041832,0.0,0.0,11631.804376249262,9132.290167928568,57,LP,0.005038300005253404
baseline,2025-06-06,,4915.76797515873,9709.52702732804,56498.94733921222,0.0,82747.41500000002,33811.5902243795,0.0,33811.5902243795,10332.39809876544,7917.942770340973,16206.462753439146,8812.851683333332,0,LP,0.005433599988464266
baseline,2025-06-07,,9709.52702732804,9833.995467301589,54736.6307686067,0.0,83156.75974999997,33643.348086252765,0.0,33643.348086252765,8886.539642386828,12509.779668018811,11061.982608201064,8848.184316666666,0,LP,0.004730900021968409
baseline,2025-06-08,,9833.995467301589,5369.01208888889,57860.936189888285,5820.1325547619,128266.94665,35631.88664924236,38136.856707469015,73768.7433567114,0.0,0.0,13234.897466078772,14738.75198809524,18,LP,0.004708699998445809
baseline,2025-06-09,,5369.01208888889,5479.473781481481,62036.66135312492,12084.676619309519,128169.18798333328,37324.43512569348,78371.84513575796,115696.28026145148,0.0,61.28131428571453,15936.465270958259,12809.121346142863,33,LP,0.005094299995107576
baseline,2025-06-10,,5479.473781481481,5339.955187962962,62186.05950661905,12199.115055166667,127414.49178333324,37449.86594433756,77967.6374973618,115417.5034416993,0.0,0.0,15222.616119047616,12455.885790595237,34,LP,0.004864199989242479
baseline,2025-06-11,,5339.955187962962,5428.708577989418,62823.72639992415,16230.724149666672,128236.67731666668,37814.00482138263,97508.34190373989,135322.34672512248,0.0,31.99539285714286,15042.793626543209,12104.78478647619,53,LP,0.004899299994576722
baseline,2025-06-12,,5428.708577989418,5775.165063968254,63705.51562360373,12134.163093547619,127721.81298333338,38378.30048956293,77698.83383105918,116077.1343206221,0.0,27.133633333333137,16043.909542651376,12683.755892166664,35,LP,0.0064931999950204045
baseline,2025-06-13,,5775.165063968254,10351.737981137567,63519.63201093473,0.0,81889.59039999997,38365.82983748582,0.0,38365.82983748582,11599.41906399177,16547.06399391534,15310.103303027636,8282.268049999999,0,LP,0.005479900020873174
baseline,2025-06-14,,10351.737981137567,10055.485514232802,58076.114199000585,0.0,82253.15711666664,35950.595158674114,0.0,35950.595158674114,14220.367609053495,16111.825729629627,9564.238581746029,8013.660471428571,0,LP,0.00478560000192374
baseline,2025-06-15,,10055.485514232802,5395.967681957672,57612.39758095237,10769.477379000002,127368.8845166667,35676.758954098616,69688.4977833102,105365.2567374088,0.0,0.0,10255.087766666667,12500.18714004762,31,LP,0.004775100009283051
baseline,2025-06-16,,5395.967681957672,5706.121809126984,63657.54568689006,12444.227586166671,127618.63201666664,38278.896119138284,79141.97197358005,117420.86809271832,0.0,25.624740476190254,16331.352639271016,12949.256923357138,32,LP,0.004799400019692257
baseline,2025-06-17,,5706.121809126984,5256.4232998148145,63605.06908359787,13585.752701023814,127311.7546,38239.599323727096,84474.83107446984,122714.43039819699,0.0,0.0,15571.259085978834,13017.4485180238,52,LP,0.004847700009122491
baseline,2025-06-18,,5256.4232998148145,5401.419403227513,64568.17134288651,9702.391401785713,126909.07891666662,38714.70267016281,63272.7026515148,101987.40532167764,0.0,9.376992857142909,16854.201888124633,13521.407036309518,28,LP,0.0048386999987997115
baseline,2025-06-19,,5401.419403227513,5805.260178095237,63571.92381463846,8664.483895500001,127349.06689999993,38160.290076152996,55072.798737000245,93233.08881315321,0.0,97.79008809523805,18503.456445590822,14624.34302354761,27,LP,0.005386100005125627
baseline,2025-06-20,,5805.260178095237,10337.165336931217,62479.27523048208,0.0,81137.07971666669,37587.96418422971,0.0,37587.96418422971,16503.09211748971,16771.058352968834,14346.469826690194,7541.925916666665,0,LP,0.004829299985431135
baseline,2025-06-21,,10337.165336931217,10441.512249259262,56496.414244708976,0.0,81408.06479999995,34912.697523433286,0.0,34912.697523433286,19251.978580864197,15941.930567489715,9862.381448736038,7894.616752380951,0,LP,0.005154300015419722
baseline,2025-06-22,,10441.512249259262,5420.099231216931,55465.26628230834,9476.001998119049,126539.46191666664,34274.234741073386,63019.94523725459,97294.179978328,0.0,0.0,10543.152087713104,13059.224907285712,18,LP,0.00519009999698028
baseline,2025-06-23,,5420.099231216931,5435.520728756614,60617.01532995297,9779.422979928568,126690.87308333331,36380.25490948919,64509.46545846532,100889.7203679545,0.0,34.13667619047635,17300.717294238682,13999.701660547627,22,LP,0.004733599984319881
baseline,2025-06-24,,5435.520728756614,5391.036171428572,59746.182213903565,18976.977405952377,127112.84501666667,35945.3712116488,109162.1751862136,145107.54639786243,0.0,0.0,13128.439323427392,10674.071953571425,64,LP,0.004729200009023771
baseline,2025-06-25,,5391.036171428572,5379.1002228571415,60060.192742474996,13083.825448000001,126310.40843333337,36049.95484356501,81037.51496316513,117087.46980673015,0.0,0.0,14301.785144855963,11595.188321047615,44,LP,0.005020600015996024
baseline,2025-06-26,,5379.1002228571415,5565.510486666665,60031.1662068195,10754.778300976186,126697.44536666665,35968.95473078579,67604.46589734581,103573.42062813164,0.0,0.0,16162.060194914755,12923.499520452386,30,LP,0.004771400010213256
baseline,2025-06-27,,5565.510486666665,10309.831673835983,59722.68719412111,0.0,79563.255,35741.772381201015,0.0,35741.772381201015,17845.45864650206,14902.078156290421,15440.081348471494,8236.576823809522,0,LP,0.004586700000800192
baseline,2025-06-28,,10309.831673835983,10289.076200740741,54099.576832510276,0.0,80661.57279999995,33305.008591950434,0.0,33305.008591950434,16377.491192181067,14062.87647328043,10005.068295620227,8122.7852452380985,0,LP,0.004977299977326766
baseline,2025-06-29,,10289.076200740741,5658.038303756613,54495.35408430627,12554.974606023816,126384.80871666662,33523.24770245027,79590.56472169938,113113.81242414963,0.0,50.79761904761915,9998.403395972959,12266.6408580238,31,LP,0.004753900022478774
baseline,2025-06-30,,5658.038303756613,5167.425175343917,59871.04579436831,12369.36267480952,125947.32058333333,35838.697718555115,78779.39214457406,114618.08986312915,0.0,0.0,14759.348954820693,12396.624468976193,36,LP,0.00499010001658462
baseline,2025-07-01,,5167.425175343917,3955.5738085185185,60832.786794415035,19601.31439876308,141546.85106666663,36218.2232114729,117186.93850550737,153405.16171698022,0.0,0.0,13990.649420987653,12423.092261142861,47,LP,0.004960299993399531
baseline,2025-07-02,,3955.5738085185185,4119.801980952382,62575.49704777924,13844.869616833334,141198.65821666675,37189.17596032952,84848.11723037057,122037.2931907,0.0,18.841445238095503,17626.071039564962,14129.312186857149,35,LP,0.0060443000111263245
baseline,2025-07-03,,4119.801980952382,4614.061011534391,62746.471324132865,20181.861805337445,141565.53863333337,37554.77062376411,119754.2722609259,157309.04288469,0.0,0.0,14332.005624279836,11164.091428142863,55,LP,0.005212599993683398
baseline,2025-07-04,,4614.061011534391,8429.88457325397,63959.530445708384,0.0,95795.06574999998,38528.20904963496,0.0,38528.20904963496,17811.932640329218,10799.04456972369,15965.497702322162,9497.811933333332,0,LP,0.005180400010431185
baseline,2025-07-05,,8429.88457325397,8942.72583145503,61058.573318694864,0.0,95872.83490000002,37700.05419511561,0.0,37700.05419511561,18301.798258847746,11218.179395326271,12036.624028806584,9288.108330952378,0,LP,0.005326499987859279
baseline,2025-07-06,,8942.72583145503,5021.5526359788355,61461.877942827734,16878.720538063786,141244.57465000002,38278.95837436947,102908.13741548808,141187.09578985753,0.0,0.0,10924.593720105815,12377.976789214285,49,LP,0.005678799992892891
baseline,2025-07-07,,5021.5526359788355,5213.976881269841,67345.9715510288,9341.63701440476,141495.39414999998,41288.98609169442,60163.150200980155,101452.13629267458,0.0,0.0,16341.81041055262,13063.684611785713,24,LP,0.005483599990839139
baseline,2025-07-08,,5213.976881269841,5438.280461402116,67569.2388446796,11632.772589880955,141285.22700000004,41702.202486681366,74403.42973544098,116105.63222212237,0.0,143.95974999999964,17288.37603039388,13801.711362499998,32,LP,0.0047414000146090984
baseline,2025-07-09,,5438.280461402116,5530.980155582011,66849.16790432097,10231.294989809523,140590.70496666664,41482.7253851407,66582.62140401939,108065.34678916015,0.0,4.559933333333447,15440.780101940036,12423.602157809524,25,LP,0.00505229999544099
baseline,2025-07-10,,5530.980155582011,5612.655926164021,66950.7412718989,9311.535510190464,140463.54224999994,41555.39782209505,60298.413211671344,101853.81103376645,0.0,62.7376285714289,17223.19777189889,13877.2820017143,26,LP,0.005125199997564778
baseline,2025-07-11,,5612.655926164021,10280.446586666667,65840.24074126985,0.0,94741.08839999996,41038.53947767154,0.0,41038.53947767154,13795.865853497946,12243.150101293357,16218.084431716637,8935.636795238095,0,LP,0.005140600027516484
baseline,2025-07-12,,10280.446586666667,10180.344527592593,61169.807034420905,0.0,95318.37109999993,39003.66200177131,0.0,39003.66200177131,15964.588734567893,12187.580099764842,10649.930104850095,8716.535238095235,0,LP,0.0050049000128638
baseline,2025-07-13,,10180.344527592593,5474.836245238095,61628.46726528511,6346.60245583333,139893.36648333335,39195.79558500451,41435.35622858914,80631.15181359368,0.0,278.23692619047574,14021.42025814227,15592.307863214293,23,LP,0.0058182000066153705
baseline,2025-07-14,,5474.836245238095,5507.594921507936,65308.93682166373,9410.307187738093,141062.42346666663,40618.64612321622,61406.705003519004,102025.3511267352,0.0,0.0,15168.852547854203,12257.287755119038,25,LP,0.004661500017391518
baseline,2025-07-15,,5507.594921507936,5700.786018783068,65034.41465349795,10549.799372866843,139545.1626666667,40542.74363648274,69396.90154502977,109939.64518151253,0.0,74.27385714285731,13615.882096531455,10854.992510642858,25,LP,0.004764899989822879
