strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,solver
rolling_margin_mean14,evaluation,2025-10-07,12,2,margin,2,29280.535539356475,994.6706725308651,724.8790722455461,544.78253112847,484.99011051194736,1,LP
rolling_margin_mean14,evaluation,2025-10-07,18,3,margin,1,21298.299859907092,0.0,7.958078640513122e-13,5.133756530995015e-13,4.93784568789124e-13,0,LP
rolling_margin_mean14,evaluation,2025-10-08,0,0,margin,1,38638.680923818014,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-08,6,1,margin,2,31150.35598221187,2.946241666666765,1676.0708101454106,448.73228166974263,375.7039554940167,1,LP
rolling_margin_mean14,evaluation,2025-10-08,12,2,margin,2,26706.227852781678,510.04394224999885,0.0,153.9282414409575,133.60587648405115,1,LP
rolling_margin_mean14,evaluation,2025-10-08,18,3,margin,2,20575.247273778077,29.935441000000083,0.0,18.462683236750053,18.620271951157196,1,LP
rolling_margin_mean14,evaluation,2025-10-09,0,0,margin,1,44356.250849239,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-09,6,1,margin,2,33890.512144954824,0.0,13251.982621774649,3832.6879787176613,3483.7263196014956,1,LP
rolling_margin_mean14,evaluation,2025-10-09,12,2,margin,2,26450.65605894477,806.5840334526771,0.0,217.8227095976833,201.21626971634402,1,LP
rolling_margin_mean14,evaluation,2025-10-09,18,3,margin,2,20605.640650866382,90.9535877777771,0.0,58.904162584444,56.4362606424083,1,LP
rolling_margin_mean14,evaluation,2025-10-10,0,0,margin,1,17823.703903524918,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-10,6,1,margin,2,11807.107914527984,29.32480833333358,293.3307333333334,99.26176926125014,128.0510093887799,1,MILP
rolling_margin_mean14,evaluation,2025-10-10,12,2,margin,2,15982.484887708,0.0,415.819461666667,136.710043785528,175.03408086564505,1,LP
rolling_margin_mean14,evaluation,2025-10-10,18,3,margin,2,12923.539633549623,115.10447333333315,0.0,65.82824829933323,70.56644172661893,1,LP
rolling_margin_mean14,evaluation,2025-10-11,0,0,margin,1,17957.257542499847,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-11,6,1,margin,2,12661.406633706538,325.96268611111134,1.7053025658242404e-13,103.87389898013907,136.53199557381964,1,MILP
rolling_margin_mean14,evaluation,2025-10-11,12,2,margin,2,16325.479078444698,5.684341886080801e-13,514.9540050000007,161.3415456923062,212.5447531079551,1,LP
rolling_margin_mean14,evaluation,2025-10-11,18,3,keep_previous,2,12843.828605374056,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-12,0,0,margin,1,39871.56015782022,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-12,6,1,margin,2,33039.30936345594,391.1389416666666,787.0644674732566,476.7962161013857,430.7488997843485,1,LP
rolling_margin_mean14,evaluation,2025-10-12,12,2,margin,2,28058.593331989854,3.410605131648481e-13,2399.8407442908074,577.9584001635183,436.4660833261322,1,MILP
rolling_margin_mean14,evaluation,2025-10-12,18,3,margin,2,20604.770117060143,397.1338967561062,3.410605131648481e-13,252.8157570463602,244.3957029507328,1,LP
rolling_margin_mean14,evaluation,2025-10-13,0,0,margin,1,41131.75934010965,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-13,6,1,margin,2,33146.05543508668,556.6768456666662,6744.350845695474,2079.671458462475,1852.4938297734561,1,LP
rolling_margin_mean14,evaluation,2025-10-13,12,2,margin,2,27321.54807901383,218.36380833333203,1534.6752694951979,413.01432843537725,329.362504116619,1,MILP
rolling_margin_mean14,evaluation,2025-10-13,18,3,margin,2,20809.08705542775,613.0785256322193,0.0,390.74811263859175,376.4827113185386,1,LP
rolling_margin_mean14,evaluation,2025-10-14,0,0,margin,1,43015.83606037725,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-14,6,1,margin,2,34465.965073168554,588.1987613552798,9202.950171283952,2740.274104136419,2245.3688587112765,1,LP
rolling_margin_mean14,evaluation,2025-10-14,12,2,margin,2,28793.860113259536,3682.001736466167,0.0,1025.4083986153537,871.8366525197696,1,LP
rolling_margin_mean14,evaluation,2025-10-14,18,3,margin,1,20231.07972350493,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-15,0,0,margin,1,44020.54216161457,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-15,6,1,margin,2,34512.56388691903,0.0,8527.211039723405,2752.955000801041,2374.1504783429377,1,LP
rolling_margin_mean14,evaluation,2025-10-15,12,2,margin,2,28100.720643461606,1560.9738611351138,0.0,469.3107435200699,397.98837005062137,1,LP
rolling_margin_mean14,evaluation,2025-10-15,18,3,margin,2,19526.06463177714,46.140466666664565,0.0,29.767522069998645,28.204678549046335,1,LP
rolling_margin_mean14,evaluation,2025-10-16,0,0,margin,1,42105.01246308846,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-16,6,1,margin,2,35344.99633189372,781.2711034087821,1554.3647381275803,926.9094386061203,757.51312257125,1,LP
rolling_margin_mean14,evaluation,2025-10-16,12,2,margin,2,29388.275523688528,61.66020035777581,1353.5767032153599,345.5191394042426,248.3895669919227,1,LP
rolling_margin_mean14,evaluation,2025-10-16,18,3,margin,2,19775.146687106917,187.42894530445017,0.0,119.62652434056531,114.51439985738645,1,LP
rolling_margin_mean14,evaluation,2025-10-17,0,0,margin,1,16245.90934194192,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-17,6,1,margin,2,11747.441124782166,943.7126013644461,1.7053025658242404e-13,318.7967853585159,402.77360185856594,1,MILP
rolling_margin_mean14,evaluation,2025-10-17,12,2,margin,2,15485.756769318723,0.0,129.6076373333329,45.825004091566456,58.84731609587399,1,LP
rolling_margin_mean14,evaluation,2025-10-17,18,3,margin,2,12074.26711240368,0.45208444444381257,0.0,0.24055413288855268,0.2532593203647254,1,LP
rolling_margin_mean14,evaluation,2025-10-18,0,0,margin,1,18197.281293973047,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-18,6,1,margin,2,12373.187381006905,1.4085347777769925,431.99539466666903,133.5813863950837,171.41645042932714,1,MILP
rolling_margin_mean14,evaluation,2025-10-18,12,2,margin,2,16098.96557004829,1.1125955555562541,616.391353999999,195.18487121015573,249.3207063842251,1,LP
rolling_margin_mean14,evaluation,2025-10-18,18,3,keep_previous,2,12257.899286580028,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-19,0,0,margin,1,43684.787140034605,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-19,6,1,margin,2,36438.031804548526,0.3794873333334863,640.8423805583013,261.6196963759828,221.12126722104665,1,LP
rolling_margin_mean14,evaluation,2025-10-19,12,2,margin,2,30399.99560792258,6.165702999999894,2600.7144329122007,788.3883933072387,623.868226645038,1,LP
rolling_margin_mean14,evaluation,2025-10-19,18,3,margin,1,19604.835549315405,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-20,0,0,margin,1,46799.792367213995,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-20,6,1,margin,2,38819.62650874604,0.0,2628.6831304366697,1203.8913666634337,1058.3822615274494,1,LP
rolling_margin_mean14,evaluation,2025-10-20,12,2,margin,2,29969.676334251042,11.228147666666246,2883.049200961583,934.3069792781572,830.6237892665962,1,LP
rolling_margin_mean14,evaluation,2025-10-20,18,3,margin,1,19665.691293913023,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-21,0,0,margin,1,45598.85343389361,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-21,6,1,margin,2,38771.78619510968,318.129975002225,543.4624772511097,405.626972820187,361.4784654483368,1,LP
rolling_margin_mean14,evaluation,2025-10-21,12,2,margin,2,30610.335499075303,20.189447999998833,2266.229180413146,898.3567026251527,767.0702318310932,1,LP
rolling_margin_mean14,evaluation,2025-10-21,18,3,margin,2,19724.207572523846,4.8811302066667395,0.0,3.110012111177713,2.9899886059173544,1,LP
rolling_margin_mean14,evaluation,2025-10-22,0,0,margin,1,43809.66922556787,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-22,6,1,margin,2,36026.188506755454,0.0,2098.4243249917627,885.396056563003,801.9996513796445,1,LP
rolling_margin_mean14,evaluation,2025-10-22,12,2,margin,2,28700.44105714353,976.9617377201668,0.0,434.937796580444,388.6382953323665,1,LP
rolling_margin_mean14,evaluation,2025-10-22,18,3,margin,2,19046.67166435307,27.29769967666431,0.0,17.268524815457845,16.705997218549438,1,LP
rolling_margin_mean14,evaluation,2025-10-23,0,0,margin,1,49800.95538800693,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-23,6,1,margin,2,38869.680696750394,211.2514192222194,15128.277714854596,5192.69312454944,4557.726369852512,1,LP
rolling_margin_mean14,evaluation,2025-10-23,12,2,margin,2,28989.014810983437,1008.2704018299038,0.0,337.3410296089759,290.42693897985976,1,LP
rolling_margin_mean14,evaluation,2025-10-23,18,3,margin,2,19231.301170355975,71.79348552333408,0.0,44.49042297881013,43.92812614397916,1,LP
rolling_margin_mean14,evaluation,2025-10-24,0,0,margin,1,17239.68774415207,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-24,6,1,margin,2,12367.29753113236,338.61919099999994,5.684341886080802e-14,111.43993810146668,139.61294551122538,1,MILP
rolling_margin_mean14,evaluation,2025-10-24,12,2,margin,2,15688.771722008289,0.304955444443749,181.06528677777897,59.71167357483358,74.53930841604907,1,LP
rolling_margin_mean14,evaluation,2025-10-24,18,3,margin,2,11697.582426266647,13.113353693332499,0.0,6.449147346380923,7.389374806192863,1,LP
rolling_margin_mean14,evaluation,2025-10-25,0,0,margin,1,17404.489674044406,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-25,6,1,margin,2,12408.800518540686,103.94638100000265,1.5916157281026244e-12,36.58986723926809,46.81380986209143,1,MILP
rolling_margin_mean14,evaluation,2025-10-25,12,2,margin,2,15877.517701337649,40.3426273333356,106.25607866666763,47.69079906476814,61.326433438644955,1,LP
rolling_margin_mean14,evaluation,2025-10-25,18,3,margin,2,11823.608858405838,11.99533718110979,0.0,5.875915918166631,6.732254471428072,1,LP
rolling_margin_mean14,evaluation,2025-10-26,0,0,margin,1,46580.2418872242,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-26,6,1,margin,2,37754.11423500862,180.20471602777786,7548.200588251028,2761.31676956762,2459.513300688304,1,LP
rolling_margin_mean14,evaluation,2025-10-26,12,2,margin,2,29451.10421695516,697.5143109886812,0.0,211.23343592808783,180.06565801356743,1,LP
rolling_margin_mean14,evaluation,2025-10-26,18,3,margin,2,19190.884323170674,59.53501243111185,0.0,36.78966093180557,36.368663343899854,1,LP
rolling_margin_mean14,evaluation,2025-10-27,0,0,margin,1,43070.17498216823,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-27,6,1,margin,2,41044.776840998595,5781.396064381345,21.497084159120732,1845.3522229608666,1620.6654140309076,1,LP
rolling_margin_mean14,evaluation,2025-10-27,12,2,margin,2,32195.95584671859,68.26934466666785,4274.25016813031,1197.7588616143548,1078.3940646842689,1,MILP
rolling_margin_mean14,evaluation,2025-10-27,18,3,margin,1,19221.034896286852,0.0,2.2737367544323206e-13,1.4692886907141656e-13,1.4085271361961663e-13,0,LP
rolling_margin_mean14,evaluation,2025-10-28,0,0,margin,1,43314.08634537826,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-28,6,1,margin,2,40132.16150947366,4024.5939572298876,41.70287155555525,1442.6123957423154,1223.7354874074015,1,LP
rolling_margin_mean14,evaluation,2025-10-28,12,2,margin,2,31138.81101304211,0.7221942799995986,2092.272644853228,662.5651501980124,546.913254608233,1,LP
rolling_margin_mean14,evaluation,2025-10-28,18,3,margin,1,19164.197683204908,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-29,0,0,margin,1,47289.791895676346,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-29,6,1,margin,2,40785.66355488927,413.7978152966705,825.2971850054869,539.7009607520904,462.73763894720514,1,LP
rolling_margin_mean14,evaluation,2025-10-29,12,2,margin,2,30932.48330203546,0.0,2317.8001831169777,726.5836886873931,608.1908474143403,1,LP
rolling_margin_mean14,evaluation,2025-10-29,18,3,margin,2,18672.53583640509,59.588002598145636,0.0,37.70132924384674,36.46104753262534,1,LP
rolling_margin_mean14,evaluation,2025-10-30,0,0,margin,1,42129.94651094453,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-30,6,1,margin,2,37490.68833267167,1766.1269073455599,137.45433918929825,788.635356597958,703.261544041785,1,LP
rolling_margin_mean14,evaluation,2025-10-30,12,2,margin,2,29772.776555142886,0.0,825.0995907804037,240.25903477958667,201.28926457151857,1,LP
rolling_margin_mean14,evaluation,2025-10-30,18,3,margin,2,18636.73548415816,7.835837465554846,0.0,5.003182221756769,4.777510102748789,1,LP
rolling_margin_mean14,evaluation,2025-10-31,0,0,margin,1,18432.29694418779,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-31,6,1,margin,2,12971.314559890077,3.979039320256561e-13,1220.9968035788766,384.2296688894623,485.398643597793,1,MILP
rolling_margin_mean14,evaluation,2025-10-31,12,2,margin,2,14992.807499886043,126.25534100000101,15.024757222223059,49.31262257488953,61.89369811854688,1,MILP
rolling_margin_mean14,evaluation,2025-10-31,18,3,keep_previous,2,11425.743918462776,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-01,0,0,margin,1,17923.01016273006,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-11-01,6,1,margin,2,12723.787989711693,2.2737367544323206e-13,471.15084588889215,150.80666928800676,195.75476097292176,1,MILP
rolling_margin_mean14,evaluation,2025-11-01,12,2,margin,2,15996.039605944221,288.5366643333362,3.979039320256561e-13,97.27008120012904,124.71505332960315,1,LP
rolling_margin_mean14,evaluation,2025-11-01,18,3,keep_previous,2,11535.896828503714,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-02,0,0,margin,1,46886.83232436508,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-02,6,1,margin,2,43691.31186930725,4024.8600547647557,9.479155000000446,1317.7604319090674,1148.2061961096558,1,LP
rolling_margin_mean14,evaluation,2025-11-02,12,2,margin,2,32449.68082230397,0.0,4508.1295972201715,1688.9061861702407,1499.4736210609062,1,LP
rolling_margin_mean14,evaluation,2025-11-02,18,3,keep_previous,2,18939.844033128946,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-03,0,0,margin,1,49801.72203546129,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-03,6,1,margin,2,42039.63976996437,0.0,3570.0132154311846,1350.0109355491363,1191.9128603591948,1,LP
rolling_margin_mean14,evaluation,2025-11-03,12,2,margin,2,31728.24751673845,5.603730636667706,1970.4914406954713,773.6263318664699,676.0783341993196,1,LP
rolling_margin_mean14,evaluation,2025-11-03,18,3,keep_previous,2,19100.53172898397,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-04,0,0,margin,1,46076.996269154304,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-04,6,1,margin,2,41464.78890525353,2156.9834334854977,36.062754111110735,807.81336465545,703.0745126416369,1,LP
rolling_margin_mean14,evaluation,2025-11-04,12,2,margin,2,31322.421500287677,0.0,3810.3148589518896,1179.7484402925393,1041.2601411297348,1,LP
rolling_margin_mean14,evaluation,2025-11-04,18,3,margin,2,19011.40645272764,62.18413550666378,0.0,40.027928025639476,38.00938656985352,1,LP
rolling_margin_mean14,evaluation,2025-11-05,0,0,margin,1,50696.688275803375,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-05,6,1,margin,2,41477.37399107694,1.5722590000001446,8019.8615085349775,3138.6236172499875,2737.968057978664,1,LP
rolling_margin_mean14,evaluation,2025-11-05,12,2,margin,2,30602.37227545562,572.0056357832664,221.58075332647059,314.9049883224609,277.84826942192103,1,LP
rolling_margin_mean14,evaluation,2025-11-05,18,3,margin,2,18592.475119690243,40.372783929998604,0.0,24.96881171247264,24.684681085767323,1,LP
rolling_margin_mean14,evaluation,2025-11-06,0,0,margin,1,47292.77982100357,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-06,6,1,margin,2,43037.64267583636,2028.138900105621,10.739125555555574,860.6152171729052,740.9984921643043,1,LP
rolling_margin_mean14,evaluation,2025-11-06,12,2,margin,2,31154.91792475848,32.99678364444583,2157.3744879777773,796.6790615229845,681.8184884160776,1,LP
rolling_margin_mean14,evaluation,2025-11-06,18,3,keep_previous,2,18469.372573907385,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-07,0,0,margin,1,17465.98288491825,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-11-07,6,1,margin,2,13194.569347464923,212.31748005111035,3.979039320256561e-13,69.01880667802968,90.70179422566206,1,MILP
rolling_margin_mean14,evaluation,2025-11-07,12,2,margin,2,14011.074691241467,0.0,62.83203927332926,19.99203415728911,25.89542007870009,1,MILP
rolling_margin_mean14,evaluation,2025-11-07,18,3,margin,2,11248.59794510403,89.2064283333334,2.8421709430404007e-13,45.4640562000835,49.96483910388709,1,LP
rolling_margin_mean14,evaluation,2025-11-08,0,0,margin,1,17925.20711039383,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-11-08,6,1,margin,2,13425.814880495713,23.23675715555629,23.170262666667213,15.343942417526444,20.04092986408996,1,MILP
rolling_margin_mean14,evaluation,2025-11-08,12,2,margin,2,15172.867984473363,6.845935275406304e-13,75.3540979622199,26.873721911453263,34.555331672152036,1,MILP
rolling_margin_mean14,evaluation,2025-11-08,18,3,keep_previous,2,11205.311378172832,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-09,0,0,margin,1,49558.714085417865,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-09,6,1,margin,2,42505.7061834246,5.598201333333009,1638.0173307407506,680.2316625266105,604.7446666583276,1,LP
rolling_margin_mean14,evaluation,2025-11-09,12,2,margin,2,32124.48719916961,150.30453551714743,1809.896573946412,706.9277161374253,615.8018822963567,1,LP
rolling_margin_mean14,evaluation,2025-11-09,18,3,margin,2,18771.967071156327,40.07833887444542,0.0,26.128006939339357,24.576955488294807,1,LP
rolling_margin_mean14,evaluation,2025-11-10,0,0,margin,1,50328.92343480842,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-10,6,1,margin,2,46603.15012780845,3056.06047549722,185.55902188888945,1177.2280191016998,971.5137517155556,1,LP
rolling_margin_mean14,evaluation,2025-11-10,12,2,margin,2,33349.11045092563,0.0,3656.185464659816,1405.3095385237361,1193.543590459231,1,LP
rolling_margin_mean14,evaluation,2025-11-10,18,3,keep_previous,2,18792.329481543653,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-11,0,0,margin,1,52296.96925619987,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-11,6,1,margin,2,44771.61722926851,0.09157533333336687,2791.728120314635,1170.0212939315725,1066.5714801455908,1,LP
rolling_margin_mean14,evaluation,2025-11-11,12,2,margin,2,32404.205468286244,0.9989206666654127,3121.5392639944985,1243.4822729403572,1103.6273221310457,1,LP
rolling_margin_mean14,evaluation,2025-11-11,18,3,margin,2,18755.35694501925,24.11981052666897,0.0,15.560895761280486,14.820159151570396,1,LP
rolling_margin_mean14,evaluation,2025-11-12,0,0,margin,1,49525.832774466595,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-12,6,1,margin,2,46943.32752630867,3328.9198257264,0.0,1370.3054574720518,1249.259550928668,1,LP
rolling_margin_mean14,evaluation,2025-11-12,12,2,margin,2,33056.14651273132,0.0,5230.7476174626245,2044.2516702139785,1839.3883968838625,1,LP
rolling_margin_mean14,evaluation,2025-11-12,18,3,margin,2,18772.69783040796,7.0586032588900025,0.0,4.479389628091596,4.339175516213217,1,LP
rolling_margin_mean14,evaluation,2025-11-13,0,0,margin,1,48362.344076546025,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-13,6,1,margin,2,43459.94109458376,1585.0995612528222,662.7543739327899,959.0045103826626,840.7722980048284,1,LP
rolling_margin_mean14,evaluation,2025-11-13,12,2,margin,2,32685.158163017124,49.39869762000001,1791.176094780745,622.4546755185922,488.5912948372452,1,LP
rolling_margin_mean14,evaluation,2025-11-13,18,3,margin,2,19018.46375410307,311.8127933188846,0.0,201.58697088065887,191.81052619299285,1,LP
rolling_margin_mean14,evaluation,2025-11-14,0,0,margin,1,18728.027765110503,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-11-14,6,1,margin,2,13892.461769390022,4.547473508864641e-13,573.3295381111122,186.69735334097297,241.0307014042351,1,MILP
rolling_margin_mean14,evaluation,2025-11-14,12,2,margin,2,14944.52420271832,303.7633086777827,0.0,99.50995688890943,128.67107787556392,1,MILP
rolling_margin_mean14,evaluation,2025-11-14,18,3,keep_previous,2,11354.196865297783,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-15,0,0,margin,1,20271.613411230035,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-15,6,1,margin,2,16183.219008374506,9.663381206337363e-13,430.0044891111132,138.47848521654004,176.68725346717994,1,MILP
rolling_margin_mean14,evaluation,2025-11-15,12,2,margin,2,16317.458129482118,2.2668600000017136,266.7900104444433,88.11961418632828,112.23706327459982,1,LP
rolling_margin_mean14,evaluation,2025-11-15,18,3,keep_previous,2,11312.760795361028,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-16,0,0,margin,1,50367.90734653417,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-16,6,1,margin,2,47684.3704218208,3071.749784909399,72.29099955555614,1440.4784408888845,1294.0133379476342,1,LP
rolling_margin_mean14,evaluation,2025-11-16,12,2,margin,2,33717.00552043192,0.0,2740.966777259296,1155.7440748444399,1041.7431583369496,1,LP
rolling_margin_mean14,evaluation,2025-11-16,18,3,margin,2,19086.061604083032,125.87673736777776,0.0,81.3352538501896,77.15210013159256,1,LP
rolling_margin_mean14,evaluation,2025-11-17,0,0,margin,1,48694.08664748568,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-17,6,1,margin,2,49708.12697772764,6998.03665746803,0.0,2704.009651715057,2464.8647570241574,1,LP
rolling_margin_mean14,evaluation,2025-11-17,12,2,margin,2,34165.7652197541,0.0,4033.019911834692,1565.4603632404742,1452.7121967724074,1,LP
rolling_margin_mean14,evaluation,2025-11-17,18,3,keep_previous,2,19029.602926539053,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-18,0,0,margin,1,51595.625023122935,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-18,6,1,margin,2,44712.15617420855,408.9020436311115,2092.654680580005,1186.5048407191234,1031.99114150447,1,LP
rolling_margin_mean14,evaluation,2025-11-18,12,2,margin,2,33694.613266158274,706.0911565200053,0.0,280.87017880498763,237.33896266394245,1,LP
rolling_margin_mean14,evaluation,2025-11-18,18,3,keep_previous,2,18975.401989743732,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-19,0,0,margin,1,51108.43966757254,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-19,6,1,margin,2,51040.99663530148,5801.695361530756,22.217689666666956,2392.8429469041325,2155.024603878505,1,LP
rolling_margin_mean14,evaluation,2025-11-19,12,2,margin,2,34624.54277978791,10.862236277778834,4316.53489776447,1668.292358786543,1494.4648564692602,1,LP
rolling_margin_mean14,evaluation,2025-11-19,18,3,keep_previous,2,18934.612019730637,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-20,0,0,margin,1,51015.98102026274,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-20,6,1,margin,2,46038.23842215406,1325.7602608700001,4.977663444444261,554.9450055320993,483.82932213214343,1,LP
rolling_margin_mean14,evaluation,2025-11-20,12,2,margin,2,34343.96553138781,35.38236420555427,1001.4018600323263,418.73994951865063,356.43987961736497,1,LP
rolling_margin_mean14,evaluation,2025-11-20,18,3,keep_previous,2,18894.30018431253,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-21,0,0,margin,1,19397.59653324011,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-11-21,6,1,margin,2,15782.325767914368,1532.4952472128193,4.547473508864641e-13,254.2896783361042,354.247579312486,1,LP
rolling_margin_mean14,evaluation,2025-11-21,12,2,margin,2,15536.100174668944,7.42259671444674,1019.270259181076,171.66821979852793,243.0768185498116,1,MILP
rolling_margin_mean14,evaluation,2025-11-21,18,3,keep_previous,2,11464.768470261206,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-22,0,0,margin,1,21753.607129467888,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-22,6,1,margin,2,17220.515014065397,6.821210263296962e-13,2195.102200312762,395.5160211446123,606.9458179689694,1,MILP
rolling_margin_mean14,evaluation,2025-11-22,12,2,margin,2,16085.209427820651,86.07451008889049,0.0,30.928841640493747,38.29721689061385,1,MILP
rolling_margin_mean14,evaluation,2025-11-22,18,3,keep_previous,2,11428.465240849455,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-23,0,0,margin,1,52321.72413748895,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-23,6,1,margin,2,49543.665039344494,2999.7322616129513,107.09593866666819,1423.4017395920487,1274.1720661459217,1,LP
rolling_margin_mean14,evaluation,2025-11-23,12,2,margin,2,34043.19755668326,0.0,3229.1637858982663,1255.2301575766337,1160.1723758137673,1,LP
rolling_margin_mean14,evaluation,2025-11-23,18,3,keep_previous,2,19046.015966969244,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-24,0,0,margin,1,51821.226426832945,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-24,6,1,margin,2,46177.715747181064,825.6629005911176,587.8691808633394,636.8313509585457,573.3380778759582,1,LP
rolling_margin_mean14,evaluation,2025-11-24,12,2,margin,2,34291.142666991174,0.0,1505.5631363730024,620.2582207487238,561.4165112601002,1,LP
rolling_margin_mean14,evaluation,2025-11-24,18,3,keep_previous,2,19045.55170394638,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-11-25,0,0,margin,1,60138.670956770475,0.0,0.0,0.0,0.0,0,LP
