strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,scenario_count,solver
rolling_scenario_mean14,validation,2025-05-20,12,2,margin,11,26801.17515034233,26686.26971280573,27145.89146295213,3.6066843333331917,1293.5716838377011,445.36006999064574,379.12994711024334,1,9,LP
rolling_scenario_mean14,validation,2025-05-20,18,3,keep_previous,11,20941.48215329729,20826.377632530985,21286.795715596207,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-21,0,0,margin,10,32984.1458645246,32570.93554176716,34223.77683279694,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-21,6,1,margin,11,29307.77566436747,29011.001328950355,30198.098670618812,4871.916424761321,25.76555366666571,1508.150124271528,1377.9497605719616,1,9,LP
rolling_scenario_mean14,validation,2025-05-21,12,2,margin,11,26440.29132343494,26307.99171084209,26837.19016121349,7.494660381114315,2238.2015399890274,530.6166122418019,501.826476424148,1,9,MILP
rolling_scenario_mean14,validation,2025-05-21,18,3,keep_previous,11,20997.00101100771,20864.423526142888,21394.733465602178,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-22,0,0,margin,10,34986.94969570854,34755.26506833377,35682.00357783287,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-22,6,1,residual_3,11,28123.09600953548,27998.469238449678,28496.976322792885,382.50668750888536,2760.042049507539,881.1141380769741,787.7292339331184,1,9,MILP
rolling_scenario_mean14,validation,2025-05-22,12,2,residual_3,11,26020.1479802778,25748.416106286502,26835.3436022517,1.8125398367082437e-13,1200.54505181204,561.9553786931051,521.5163604800972,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-22,18,3,residual_6,11,21306.98306009866,21184.231222330774,21675.238573402326,40.38615546666654,49.83088581070206,42.79803176793004,42.13471827420752,1,9,LP
rolling_scenario_mean14,validation,2025-05-23,0,0,residual_2,10,13663.426281461632,13475.834957099054,14226.200254549365,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-05-23,6,1,residual_2,11,7620.20814171833,7509.888226243066,7951.167888144121,350.90415833333407,3.410605131648481e-13,112.80146027750052,151.81451439310575,1,9,MILP
rolling_scenario_mean14,validation,2025-05-23,12,2,residual_2,11,14728.688080004056,14589.84149143947,15145.227845697817,629.5657799999999,5.684341886080802e-14,187.96251356213895,256.94404242750005,1,9,LP
rolling_scenario_mean14,validation,2025-05-23,18,3,keep_previous,11,13088.252730280768,12981.222564154492,13409.343228659596,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-24,0,0,residual_1,10,14194.521512644114,14011.644876055514,14743.151422409914,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-05-24,6,1,residual_1,11,7591.779684059407,7497.056262265479,7875.949949441194,52.314193344444064,264.5825590877911,119.69918711630737,151.76893370970697,1,9,MILP
rolling_scenario_mean14,validation,2025-05-24,12,2,keep_previous,11,14024.052301092135,13925.08278464192,14320.96085044278,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-24,18,3,keep_previous,11,13338.460344337675,13232.77302426992,13655.522304540937,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-25,0,0,margin,10,34681.459531436565,34502.79759301141,35217.44534671203,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-25,6,1,residual_0,11,27350.46520031524,27194.299834171776,27818.961298745635,576.3595701288812,5753.211666513032,1545.6965602564633,1421.091528523348,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-25,12,2,residual_0,11,25637.955333380894,25469.870236743605,26142.210623292754,0.0,391.232078677583,188.7103749959515,177.6175901249261,1,9,MILP
rolling_scenario_mean14,validation,2025-05-25,18,3,residual_0,11,21056.037414314025,20894.597245862027,21540.357919670016,114.64234373628221,1.1368683772161603e-13,74.77109996717417,71.60890396977796,1,9,LP
rolling_scenario_mean14,validation,2025-05-26,0,0,margin,10,34149.65819545634,33940.49489423052,34777.148099133796,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-26,6,1,margin,11,28055.942560394877,27835.82874565653,28716.284004609908,1402.1526347743652,8.642545555555444,456.04428858727243,388.65496049874224,1,9,LP
rolling_scenario_mean14,validation,2025-05-26,12,2,keep_previous,11,25002.153445815842,24785.303429559703,25652.703494584264,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-26,18,3,margin,11,21041.640045082608,20816.22283419096,21717.891677757543,0.0,25.992067666666458,15.901821315699838,15.991788356155817,1,9,LP
rolling_scenario_mean14,validation,2025-05-27,0,0,margin,10,33061.947774287,32856.196020924785,33679.203034373655,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-27,6,1,residual_7,11,27803.81134230519,27304.40799852331,29302.02137365083,1401.4190325198847,735.7835617969826,643.7870478167566,600.0068656035156,1,9,LP
rolling_scenario_mean14,validation,2025-05-27,12,2,residual_1,11,25095.658856732007,24898.87761118404,25686.00259337591,400.7643123945271,2856.400783563786,943.5066411650711,874.5799278726728,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-27,18,3,keep_previous,11,20978.508516681362,20762.519423135385,21626.475797319297,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-28,0,0,margin,10,36666.48077087563,36490.61684999422,37194.07253351985,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-28,6,1,margin,11,29177.666439461893,29017.84845593299,29657.12039004859,355.25065364666466,4815.412027703716,1471.5527486079532,1145.5553102034114,1,9,LP+MILP
rolling_scenario_mean14,validation,2025-05-28,12,2,residual_0,11,24832.46666820735,24719.62067441833,25171.004649574425,40.97408666666706,2624.459068471522,727.5884723913869,598.976354576211,1,9,MILP
rolling_scenario_mean14,validation,2025-05-28,18,3,residual_0,11,20811.26251379934,20688.942282679825,21178.22320715788,0.0,24.3464119931416,15.5760033739687,14.98886130237399,1,9,LP
rolling_scenario_mean14,validation,2025-05-29,0,0,margin,10,36683.02467170292,36254.08008499468,37969.85843182763,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-29,6,1,margin,11,30343.77370214683,30237.287463798835,30663.232417190822,1211.9149885339518,140.13615877777806,413.4261789543522,357.4578826748292,1,9,LP
rolling_scenario_mean14,validation,2025-05-29,12,2,margin,11,26482.43713388498,26366.097753528884,26831.455274953267,2.8405034444464263,3868.7049379783994,1045.7275193829487,928.0356468767454,1,9,MILP
rolling_scenario_mean14,validation,2025-05-29,18,3,residual_0,11,21098.754704386432,20974.938698722875,21470.202721377096,156.86368759000044,102.4174749218131,130.79077276590317,124.91014515696057,1,9,LP
rolling_scenario_mean14,validation,2025-05-30,0,0,margin,10,14386.565334669596,14313.04912753966,14607.113956059406,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-05-30,6,1,margin,11,8648.575657378518,8564.889364066566,8899.63453731437,229.47560033333417,1.5916157281026244e-12,72.0050572130676,92.45152518175205,1,9,MILP
rolling_scenario_mean14,validation,2025-05-30,12,2,margin,11,14336.452736286124,14282.361306258133,14498.727026370096,10.77485500000165,187.3191376666718,64.71996424965242,81.46516136292412,1,9,LP
rolling_scenario_mean14,validation,2025-05-30,18,3,keep_previous,11,13041.916279173163,12991.051948430357,13194.509271401585,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-05-31,0,0,margin,10,16011.681704691026,15925.743472874605,16269.496400140286,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-05-31,6,1,margin,11,9329.787732880493,9262.68362372979,9531.100060332601,5.684341886080802e-14,1571.4739193333348,461.7898231474332,636.211984006291,1,9,MILP
rolling_scenario_mean14,validation,2025-05-31,12,2,margin,11,14040.073934020736,13976.908716340982,14229.569587059996,15.142597222219877,49.96086776406165,24.18172741584577,30.808436967483892,1,9,LP
rolling_scenario_mean14,validation,2025-05-31,18,3,keep_previous,11,13206.65190941549,13146.634925788,13386.702860297959,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-01,0,0,margin,10,44905.29907922892,44218.082974118435,46966.94739456039,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-01,6,1,margin,11,35608.879033915684,35392.16526962742,36259.02032678047,741.8368584650152,5244.6766386735235,2313.7261208772698,1725.3331934016453,1,9,LP
rolling_scenario_mean14,validation,2025-06-01,12,2,margin,11,28023.640910662703,27948.800065231826,28248.16344695534,4.344397333332381,3300.0649077544563,1287.7050188047917,987.7049744803651,1,9,LP
rolling_scenario_mean14,validation,2025-06-01,18,3,margin,11,23021.98026127687,22937.96263433182,23274.033142112014,2243.7889543666633,0.0,1512.818958903155,1416.0088439283859,1,9,LP
rolling_scenario_mean14,validation,2025-06-02,0,0,margin,10,48630.996679981145,46631.94457011505,54628.15300957944,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-02,6,1,residual_7,11,36850.06164492181,36188.6385946362,38834.33079577864,2047.7203612633366,13717.016109582995,5480.624306161617,4476.371180147908,1,9,LP
rolling_scenario_mean14,validation,2025-06-02,12,2,residual_7,11,32081.811650281124,31595.981036409452,33539.303491896135,3997.5481080653785,0.0,1700.8139026364622,1247.6227019791238,1,9,LP
rolling_scenario_mean14,validation,2025-06-02,18,3,residual_7,11,21973.82553884421,21417.990423396644,23641.3308851869,104.7998420220872,0.0,72.39573086885784,66.15602313189278,1,9,LP
rolling_scenario_mean14,validation,2025-06-03,0,0,margin,10,45884.28524833912,44127.10850567379,51155.8154763351,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-03,6,1,residual_7,11,39897.99790630268,39215.884998904636,41944.33662849681,3746.7416380599975,422.826882035652,1911.9952022544376,1646.8379521065217,1,9,LP
rolling_scenario_mean14,validation,2025-06-03,12,2,residual_6,11,32411.022139427347,31888.09954621972,33979.78991905022,227.69022166131208,4885.549142657062,1722.9932021497857,1431.4715556377716,1,9,MILP
rolling_scenario_mean14,validation,2025-06-03,18,3,residual_6,11,22437.6548252681,21927.226402796587,23968.940092682635,167.02626999999848,0.0,114.7904487451323,105.53089542996807,1,9,LP
rolling_scenario_mean14,validation,2025-06-04,0,0,margin,10,51678.08355184692,50509.66566254916,55183.33721974019,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-04,6,1,residual_6,11,37908.11329594492,37402.369064192535,39425.34599120205,396.2785807177769,15150.994781470508,5846.306413411887,4707.840444918714,1,9,LP
rolling_scenario_mean14,validation,2025-06-04,12,2,residual_5,11,33605.79869227597,33068.70478080582,35217.080426686414,4376.214420932641,264.16961985530713,1808.0332644545197,1460.0136157831348,1,9,LP
rolling_scenario_mean14,validation,2025-06-04,18,3,keep_previous,11,22780.04230354896,22248.11378214141,24375.8278677716,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-05,0,0,margin,10,44711.810597183365,43467.57034482504,48444.531354258324,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-05,6,1,residual_7,11,42003.39676079869,40941.94742777418,45187.74475987222,5939.488083594897,357.2690108518515,2666.727771771185,1997.391414943644,1,9,LP
rolling_scenario_mean14,validation,2025-06-05,12,2,residual_4,11,33573.04344435915,33117.68257041964,34939.126066177705,474.7563897985218,4243.082185390949,1880.039560155025,1429.3701242439147,1,9,LP
rolling_scenario_mean14,validation,2025-06-05,18,3,keep_previous,11,23357.856997406474,22900.634892751088,24729.523311372628,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-06,0,0,residual_7,10,21969.841699790777,21383.620050429137,23728.506647875703,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-06-06,6,1,margin,11,14319.643565383869,13776.846016842894,15948.036211006796,645.646409701113,1720.764768888891,871.9093268893312,939.5334918381697,1,9,MILP
rolling_scenario_mean14,validation,2025-06-06,12,2,margin,11,17498.839748960883,17172.78050921353,18477.017468202946,29.93178167666855,60.12575080932737,39.169369696678544,43.98100549371617,1,9,MILP
rolling_scenario_mean14,validation,2025-06-06,18,3,keep_previous,11,15533.978741316572,15093.703362417575,16854.804878013565,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-07,0,0,residual_6,10,22858.23103753817,22317.48317058738,24480.47463839054,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-06-07,6,1,margin,11,15312.000239057674,15054.864534800336,16083.40735182969,763.4835514533339,2827.519046333334,1105.3286771112178,1215.9556717490068,1,9,MILP
rolling_scenario_mean14,validation,2025-06-07,12,2,residual_2,11,18889.479966330633,18508.321705130802,20032.954749930133,834.4581068766687,302.51219316526795,354.39345459174734,423.58429817345746,1,9,MILP
rolling_scenario_mean14,validation,2025-06-07,18,3,keep_previous,11,16181.564889888548,15896.43783253505,17036.946061949046,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-08,0,0,margin,10,46692.531837609546,45929.22214213674,48982.46092402796,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-08,6,1,residual_4,11,41740.818283489265,41474.685524115666,42539.21656161005,4493.296098973936,3190.0724260508605,2699.831291323238,2295.342934902007,1,9,LP
rolling_scenario_mean14,validation,2025-06-08,12,2,margin,11,36373.66661088388,36092.36345747582,37217.57607110808,497.70927577670693,3563.24307874212,1456.6616092205388,1223.556059240819,1,9,LP
rolling_scenario_mean14,validation,2025-06-08,18,3,keep_previous,11,25198.82577542775,24903.010188306907,26086.27253679029,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-09,0,0,margin,10,53062.285518178316,52761.626664578835,53964.26207897675,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-09,6,1,residual_3,11,43839.481774328306,43615.855677539344,44510.360064695196,12.115302000000042,4124.937820286238,1532.774230999242,1350.3877153599556,1,9,LP
rolling_scenario_mean14,validation,2025-06-09,12,2,margin,11,37844.54532961544,37613.18681419642,38538.62087587249,559.7215303895721,1070.6031810150957,771.8902664757593,678.5535265150115,1,9,LP
rolling_scenario_mean14,validation,2025-06-09,18,3,margin,11,25388.110956846565,25150.722354433266,26100.276764086462,0.0,58.432834333330675,39.008734045942646,36.77487444530941,1,9,LP
rolling_scenario_mean14,validation,2025-06-10,0,0,residual_3,10,49033.73762057813,48603.09415866336,50325.66800632244,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-10,6,1,residual_2,11,43672.29313281672,43319.556025867176,44730.50445366536,3199.0601435415683,214.79393722222233,1205.6519816993434,1046.8956141658202,1,9,LP
rolling_scenario_mean14,validation,2025-06-10,12,2,keep_previous,11,37801.94294565865,37459.15758156339,38830.29903794442,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-10,18,3,residual_0,11,25484.05529661092,25280.77653215927,26093.89158996587,250.00483033333262,74.70361277777795,179.83746172521103,171.53513056304993,1,9,LP
rolling_scenario_mean14,validation,2025-06-11,0,0,residual_2,10,53868.414456833314,53357.07444020379,55402.434506721904,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-11,6,1,margin,11,48786.383784193575,48616.89122453488,49294.86146316966,4560.602529491797,484.010332938272,1904.7918196325797,1640.01969715071,1,9,LP
rolling_scenario_mean14,validation,2025-06-11,12,2,margin,11,39544.01399662711,39329.96176892181,40186.17067974301,30.739356374447652,1851.8862294142655,842.2030850058889,745.1638743761084,1,9,LP
rolling_scenario_mean14,validation,2025-06-11,18,3,margin,11,25283.91246600037,25091.193993819626,25862.0678825426,0.0,31.201462707782298,20.84841724275413,19.59958208176878,1,9,LP
rolling_scenario_mean14,validation,2025-06-12,0,0,residual_1,10,52670.83565230394,51655.00911200975,55718.315273186505,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-12,6,1,residual_0,11,46840.71277937316,46683.51108309779,47312.317868199294,3754.3590535533685,156.20821666666666,1550.112600395679,1307.1433368186479,1,9,LP
rolling_scenario_mean14,validation,2025-06-12,12,2,margin,11,39685.002117950295,39305.64264522026,40823.08053614041,262.97153690522316,3697.18046330577,1765.7363505964997,1521.8434863797218,1,9,LP
rolling_scenario_mean14,validation,2025-06-12,18,3,keep_previous,11,25147.41400639677,24985.99908202611,25631.658779508754,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,validation,2025-06-13,0,0,residual_0,10,22257.757178403466,22100.82527694199,22728.5528827879,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,validation,2025-06-13,6,1,margin,11,15240.23062931227,14857.046880474272,16389.781875826262,271.6254895166626,2045.3667096666677,781.7871617748955,967.1939854336208,1,9,MILP
rolling_scenario_mean14,validation,2025-06-13,12,2,residual_1,11,19199.0742984453,18899.542211262622,20097.67055999333,1126.0092024299984,330.782158436543,513.2108409357477,616.0166078137916,1,9,MILP
rolling_scenario_mean14,validation,2025-06-13,18,3,residual_0,11,16773.751947959452,16573.794142085822,17373.62536558034,147.85076419478378,1.1368683772161603e-13,57.34184568787943,60.706438990461386,1,9,LP
rolling_scenario_mean14,validation,2025-06-14,0,0,residual_1,10,21725.341997078234,21221.231513050756,23237.673449160677,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,validation,2025-06-14,6,1,residual_1,11,15145.161253600716,14813.348319288136,16140.600056538458,676.1206195500031,2.2737367544323206e-13,210.10424465627375,263.92725813150156,1,9,MILP
rolling_scenario_mean14,validation,2025-06-14,12,2,residual_0,11,20148.002177017504,19964.96849743507,20697.1032157648,292.1762865111101,888.992963019548,396.87981597568944,484.2711511783714,1,9,MILP
rolling_scenario_mean14,validation,2025-06-14,18,3,residual_0,11,17128.079067112078,16936.712145906076,17702.179830730074,0.0,0.5281966735242918,0.30746443136936524,0.3232765292143692,1,9,LP
