plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date,forecast_load_kwh,forecast_pv_kwh,margin_kwh,history_last_date
-0.0,650.14445,672.6457833333333,10800.0,10800.0,0.0,0.0,650.14445,-0.0,0.0,0.0,22.501333333333264,0.0,0.0,87,1.0906,-0.0,0.0,0.0,warmup,2025-01-03,1091.4960083333333,610.0458416666665,0.0,2025-01-02
-0.0,648.44385,611.1249499999999,10800.0,10758.534555555556,0.0,37.3189000000001,611.1249499999999,-0.0,0.0,0.0,0.0,0.0,0.0,88,0.9376,-0.0,0.0,0.0,warmup,2025-01-03,1078.4845249999998,570.2201166666666,0.0,2025-01-02
1359.0264583333333,633.4566666666666,543.7375,10758.534555555556,10800.0,46.0727160493823,0.0,543.7375,89.71916666666664,0.0,46.0727160493823,0.0,1223.2345756172842,0.0,89,0.6694,909.7323112083333,0.0,909.7323112083333,warmup,2025-01-03,1064.6525,538.9593749999999,0.0,2025-01-02
1427.403733333333,608.3562166666666,504.37115,10800.0,10800.0,0.0,0.0,504.37115,103.98506666666657,0.0,0.0,0.0,1323.4186666666665,0.0,90,0.66,942.0864639999999,0.0,942.0864639999999,warmup,2025-01-03,1095.5100083333332,501.4396083333333,0.0,2025-01-02
1471.2412416666666,618.06835,455.1596833333333,10800.0,10800.0,0.0,0.0,455.1596833333333,162.9086666666667,0.0,0.0,0.0,1308.332575,0.0,91,0.7217,1061.7948041108334,0.0,1061.7948041108334,warmup,2025-01-03,1094.434975,456.52706666666666,0.0,2025-01-02
1487.4510416666667,643.4883333333332,395.76249999999993,10800.0,10800.0,0.0,0.0,395.76249999999993,247.7258333333333,0.0,0.0,0.0,1239.7252083333333,0.0,92,0.7308,1087.02922125,0.0,1087.02922125,warmup,2025-01-03,1059.5333333333333,405.415625,0.0,2025-01-02
1275.0121558641972,622.6913,361.9624833333333,10800.0,10800.0,0.0,0.0,361.9624833333333,260.72881666666666,0.0,0.0,0.0,1014.2833391975305,0.0,93,0.7534,960.5941582280861,0.0,960.5941582280861,warmup,2025-01-03,1065.1101583333334,350.7538666666667,0.0,2025-01-02
763.4859916666667,616.6646166666667,313.0255833333333,10800.0,10800.0,0.0,0.0,313.0255833333333,303.6390333333334,0.0,0.0,0.0,459.8469583333333,0.0,94,0.7823,597.2750912808333,0.0,597.2750912808333,warmup,2025-01-03,1069.0592666666666,305.57327499999997,0.0,2025-01-02
792.1741666666665,636.1999999999999,246.69374999999997,10800.0,10800.0,0.0,0.0,246.69374999999997,389.50624999999997,0.0,0.0,0.0,402.6679166666665,0.0,95,0.8055,638.0962912499998,0.0,638.0962912499998,warmup,2025-01-03,1057.8741666666665,265.7,0.0,2025-01-02
848.0829083333333,625.32535,203.82881666666665,10800.0,10800.0,0.0,0.0,203.82881666666665,421.49653333333333,0.0,0.0,0.0,426.586375,0.0,96,0.8271,701.4493734824999,0.0,701.4493734824999,warmup,2025-01-03,1062.6919166666667,214.60900833333335,0.0,2025-01-02
894.3294833333332,588.8597333333332,165.86763333333332,10800.0,10800.0,0.0,0.0,165.86763333333332,422.99209999999994,0.0,0.0,0.0,471.33738333333326,0.0,97,0.8519,761.8792868516665,0.0,761.8792868516665,warmup,2025-01-03,1059.3063166666666,164.97683333333333,0.0,2025-01-02
922.2577083333333,567.71,120.89374999999998,10800.0,10800.0,0.0,0.0,120.89374999999998,446.8162500000001,0.0,0.0,0.0,475.44145833333323,0.0,98,0.8791,810.7567513958334,0.0,810.7567513958334,warmup,2025-01-03,1044.2858333333334,122.02812499999999,0.0,2025-01-02
964.866675,590.6936,76.87588333333332,10800.0,10800.0,0.0,0.0,76.87588333333332,513.8177166666667,0.0,0.0,0.0,451.0489583333333,0.0,99,0.9024,870.69568752,0.0,870.69568752,warmup,2025-01-03,1042.7835833333334,77.91690833333334,0.0,2025-01-02
1020.0615166666666,564.2552666666666,33.3696,10800.0,10800.0,0.0,0.0,33.3696,530.8856666666666,0.0,0.0,0.0,489.1758500000001,0.0,100,0.9163,934.6823677216667,0.0,934.6823677216667,warmup,2025-01-03,1052.9572916666666,32.89577499999999,0.0,2025-01-02
1058.0977083333332,499.4233333333333,1.625,10800.0,10800.0,0.0,0.0,1.625,497.7983333333333,0.0,0.0,0.0,560.2993749999999,0.0,101,0.9264,980.2217169999999,0.0,980.2217169999999,warmup,2025-01-03,1058.9008333333331,0.8031249999999999,0.0,2025-01-02
1045.0759833333332,499.08248333333336,0.0,10800.0,10800.0,0.0,0.0,0.0,499.08248333333336,0.0,0.0,0.0,545.9934999999998,0.0,102,0.9462,988.8508954299999,0.0,988.8508954299999,warmup,2025-01-03,1045.0759833333332,0.0,0.0,2025-01-02
1024.4905666666666,496.1341666666666,0.96115,10800.0,10800.0,0.0,0.0,0.96115,495.1730166666666,0.0,0.0,0.0,529.31755,0.0,103,0.9742,998.0587100466665,0.0,998.0587100466665,warmup,2025-01-03,1025.5474333333332,1.0568666666666666,0.0,2025-01-02
1031.435,474.53666666666663,0.0,10800.0,10800.0,0.0,0.0,0.0,474.53666666666663,0.0,0.0,0.0,556.8983333333333,0.0,104,0.9862,1017.2011969999999,0.0,1017.2011969999999,warmup,2025-01-03,1031.435,0.0,0.0,2025-01-02
1061.708325,488.4798666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,488.4798666666666,0.0,0.0,0.0,573.2284583333335,0.0,105,0.976,1036.2273252,0.0,1036.2273252,warmup,2025-01-03,1061.708325,0.0,0.0,2025-01-02
959.3754083333333,495.12386666666663,0.06899999999999999,10800.0,10800.0,0.0,0.0,0.06899999999999999,495.0548666666666,0.0,0.0,0.0,464.3205416666667,0.0,106,1.0742,1030.5610636316667,0.0,1030.5610636316667,warmup,2025-01-03,959.4512833333333,0.075875,0.0,2025-01-02
779.5616666666666,476.505,0.0,10800.0,10800.0,0.0,0.0,0.0,476.505,0.0,0.0,0.0,303.0566666666666,0.0,107,1.2313,959.8742801666666,0.0,959.8742801666666,warmup,2025-01-03,779.5616666666666,0.0,0.0,2025-01-02
746.1044666666667,461.31109999999995,0.0,10800.0,10800.0,0.0,0.0,0.0,461.31109999999995,0.0,0.0,0.0,284.7933666666667,0.0,108,1.2561,937.18182058,0.0,937.18182058,warmup,2025-01-03,746.1044666666667,0.0,0.0,2025-01-02
760.9626,463.1184666666666,0.0049499999999999995,10800.0,10800.0,0.0,0.0,0.0049499999999999995,463.1135166666666,0.0,0.0,0.0,297.84908333333334,0.0,109,1.2447,947.1701482199999,0.0,947.1701482199999,warmup,2025-01-03,760.96805,0.00545,0.0,2025-01-02
750.0466666666666,468.31333333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,468.31333333333333,0.0,0.0,0.0,281.7333333333333,0.0,110,1.2545,940.9335433333332,0.0,940.9335433333332,warmup,2025-01-03,750.0466666666666,0.0,0.0,2025-01-02
741.9776416666666,451.99496666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,451.99496666666664,0.0,0.0,0.0,289.982675,0.0,111,1.2522,929.1044028949999,0.0,929.1044028949999,warmup,2025-01-03,741.9776416666666,0.0,0.0,2025-01-02
233.98044999999934,434.9132666666667,0.00034999999999999994,10800.0,10576.741703703703,0.0,200.93246666666732,0.00034999999999999994,233.98044999999934,0.0,0.0,0.0,0.0,0.0,112,1.2881,301.39021764499915,0.0,301.39021764499915,warmup,2025-01-03,746.4221749999999,0.0003916666666666667,0.0,2025-01-02
-0.0,434.82,0.0,10576.741703703703,10093.60837037037,0.0,434.82,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,113,1.3466,-0.0,0.0,0.0,warmup,2025-01-03,750.7383333333332,0.0,0.0,2025-01-02
-0.0,448.21464999999995,0.0,10093.60837037037,9595.592092592593,0.0,448.21464999999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114,1.3523,-0.0,0.0,0.0,warmup,2025-01-03,736.4281166666666,0.0,0.0,2025-01-02
-0.0,447.51981666666666,0.0,9595.592092592593,9098.347851851851,0.0,447.51981666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,115,1.3445,-0.0,0.0,0.0,warmup,2025-01-03,726.06635,0.0,0.0,2025-01-02
-0.0,451.26666666666665,0.0,9098.347851851851,8596.940444444444,0.0,451.26666666666665,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,116,1.3483,-0.0,0.0,0.0,warmup,2025-01-03,729.4108333333332,0.0,0.0,2025-01-02
-0.0,498.03953333333334,0.0,8596.940444444444,8043.563185185185,0.0,498.03953333333334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,117,1.349,-0.0,0.0,0.0,warmup,2025-01-03,733.9630333333332,0.0,0.0,2025-01-02
-0.0,503.7479166666667,0.0,8043.563185185185,7483.843277777778,0.0,503.7479166666667,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,118,1.3473,-0.0,0.0,0.0,warmup,2025-01-03,732.0501833333333,0.0,0.0,2025-01-02
-0.0,466.3433333333333,0.0,7483.843277777778,6965.684018518519,0.0,466.3433333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,119,1.3482,-0.0,0.0,0.0,warmup,2025-01-03,735.4375,0.0,0.0,2025-01-02
-0.0,466.89016666666663,0.0,6965.684018518519,6446.917166666667,0.0,466.89016666666663,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,120,1.3513,-0.0,0.0,0.0,warmup,2025-01-03,758.8446583333333,0.0,0.0,2025-01-02
-0.0,468.33414999999997,0.0,6446.917166666667,5926.54588888889,0.0,468.33414999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,121,1.34,-0.0,0.0,0.0,warmup,2025-01-03,759.3588833333333,0.0,0.0,2025-01-02
-0.0,461.0333333333333,0.0,5926.54588888889,5414.286629629631,0.0,461.0333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,122,1.3489,-0.0,0.0,0.0,warmup,2025-01-03,735.2716666666666,0.0,0.0,2025-01-02
-0.0,477.62715000000003,0.0,5414.286629629631,4883.589796296297,0.0,477.62715000000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,123,1.3952,-0.0,0.0,0.0,warmup,2025-01-03,729.9891083333333,0.0,0.0,2025-01-02
743.9122083333333,488.6862,0.0,4883.589796296297,5113.293203796297,255.2260083333333,0.0,0.0,488.6862,0.0,255.2260083333333,0.0,0.0,0.0,124,1.2226,909.5070659083332,0.0,909.5070659083332,warmup,2025-01-03,743.9122083333333,0.0,0.0,2025-01-02
760.9816666666667,483.94999999999993,0.0,5113.293203796297,5362.621703796298,277.03166666666675,0.0,0.0,483.94999999999993,0.0,277.03166666666675,0.0,0.0,0.0,125,0.9332,710.1480913333334,0.0,710.1480913333334,warmup,2025-01-03,760.9816666666667,0.0,0.0,2025-01-02
765.1525166666667,479.3476833333333,0.0,5362.621703796298,5619.846053796298,285.80483333333336,0.0,0.0,479.3476833333333,0.0,285.80483333333336,0.0,0.0,0.0,126,0.9068,693.8403021133333,0.0,693.8403021133333,warmup,2025-01-03,765.1525166666667,0.0,0.0,2025-01-02
761.1881583333334,456.58206666666666,0.0,5619.846053796298,5893.991536296298,304.6060916666667,0.0,0.0,456.58206666666666,0.0,304.6060916666667,0.0,0.0,0.0,127,0.9371,713.3094231741668,0.0,713.3094231741668,warmup,2025-01-03,761.1881583333334,0.0,0.0,2025-01-02
767.4808333333333,441.12666666666667,0.0,5893.991536296298,6187.710286296298,326.35416666666663,0.0,0.0,441.12666666666667,0.0,326.35416666666663,0.0,0.0,0.0,128,0.9371,719.2062889166666,0.0,719.2062889166666,warmup,2025-01-03,767.4808333333333,0.0,0.0,2025-01-02
783.8888833333333,475.7172166666667,0.0,6187.710286296298,6465.064786296299,308.1716666666666,0.0,0.0,475.7172166666667,0.0,308.1716666666666,0.0,0.0,0.0,129,0.9871,773.7767167383333,0.0,773.7767167383333,warmup,2025-01-03,783.8888833333333,0.0,0.0,2025-01-02
710.0293999999999,466.8642333333333,0.0,6465.064786296299,6683.913436296299,243.1651666666666,0.0,0.0,466.8642333333333,0.0,243.1651666666666,0.0,0.0,0.0,130,0.7764,551.2668261599999,0.0,551.2668261599999,warmup,2025-01-03,710.0293999999999,0.0,0.0,2025-01-02
1421.5391666666665,413.5733333333333,0.0,6683.913436296299,7433.913436296299,833.3333333333333,0.0,0.0,413.5733333333333,0.0,833.3333333333333,0.0,174.63249999999994,0.0,131,0.4209,598.32583525,0.0,598.32583525,warmup,2025-01-03,588.2058333333333,0.0,0.0,2025-01-02
1404.6072833333333,408.95865000000003,0.0,7433.913436296299,8183.913436296299,833.3333333333333,0.0,0.0,408.95865000000003,0.0,833.3333333333333,0.0,162.31529999999998,0.0,132,0.3859,542.0379506383333,0.0,542.0379506383333,warmup,2025-01-03,571.27395,0.0,0.0,2025-01-02
586.6323833333333,416.07939999999996,0.0,8183.913436296299,8337.411121296298,170.55298333333337,0.0,0.0,416.07939999999996,0.0,170.55298333333337,0.0,0.0,0.0,133,0.4368,256.24102504,0.0,256.24102504,warmup,2025-01-03,586.6323833333333,0.0,0.0,2025-01-02
1420.7166666666667,410.3433333333333,0.0,8337.411121296298,9087.411121296298,833.3333333333333,0.0,0.0,410.3433333333333,0.0,833.3333333333333,0.0,177.0400000000002,0.0,134,0.4198,596.4168566666667,0.0,596.4168566666667,warmup,2025-01-03,587.3833333333333,0.0,0.0,2025-01-02
1428.2689416666667,409.15795,0.0,9087.411121296298,9837.411121296298,833.3333333333333,0.0,0.0,409.15795,0.0,833.3333333333333,0.0,185.77765833333342,0.0,135,0.4186,597.8733789816667,0.0,597.8733789816667,warmup,2025-01-03,594.9356083333333,0.0,0.0,2025-01-02
572.026,413.06833333333327,0.0,9837.411121296298,9980.473021296299,158.95766666666668,0.0,0.0,413.06833333333327,0.0,158.95766666666668,0.0,0.0,0.0,136,0.4241,242.59622659999997,0.0,242.59622659999997,warmup,2025-01-03,572.026,0.0,0.0,2025-01-02
1384.4666666666665,421.90666666666664,0.0,9980.473021296299,10730.473021296299,833.3333333333333,0.0,0.0,421.90666666666664,0.0,833.3333333333333,0.0,129.22666666666657,0.0,137,0.4237,586.5985266666667,0.0,586.5985266666667,warmup,2025-01-03,551.1333333333332,0.0,0.0,2025-01-02
604.3884583333333,436.45973333333336,0.0,10730.473021296299,10800.0,77.2521985596682,0.0,0.0,436.45973333333336,0.0,77.2521985596682,0.0,90.67652644033178,0.0,138,0.4248,256.7442171,0.0,256.7442171,warmup,2025-01-03,604.3884583333333,0.0,0.0,2025-01-02
627.046625,445.81814999999995,0.0,10800.0,10800.0,0.0,0.0,0.0,445.81814999999995,0.0,0.0,0.0,181.228475,0.0,139,0.424,265.86776899999995,0.0,265.86776899999995,warmup,2025-01-03,627.046625,0.0,0.0,2025-01-02
1435.5083333333332,448.15666666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,448.15666666666664,0.0,0.0,0.0,987.3516666666666,0.0,140,0.422,605.7845166666666,0.0,605.7845166666666,warmup,2025-01-03,602.175,0.0,0.0,2025-01-02
943.6099916666665,452.06315,0.0,10800.0,10800.0,0.0,0.0,0.0,452.06315,0.0,0.0,0.0,491.54684166666647,0.0,141,0.424,400.0906364666666,0.0,400.0906364666666,warmup,2025-01-03,610.2766583333332,0.0,0.0,2025-01-02
593.7763416666667,459.18613333333326,0.0,10800.0,10800.0,0.0,0.0,0.0,459.18613333333326,0.0,0.0,0.0,134.5902083333334,0.0,142,0.4271,253.60187552583332,0.0,253.60187552583332,warmup,2025-01-03,593.7763416666667,0.0,0.0,2025-01-02
551.3183333333333,460.59,0.0,10800.0,10800.0,0.0,0.0,0.0,460.59,0.0,0.0,0.0,90.7283333333333,0.0,143,0.4276,235.7437193333333,0.0,235.7437193333333,warmup,2025-01-03,551.3183333333333,0.0,0.0,2025-01-02
561.4795222222223,449.46571666666665,0.0,10800.0,10800.0,0.0,0.0,0.0,449.46571666666665,0.0,0.0,0.0,112.01380555555562,0.0,0,0.4248,238.51650104000004,0.0,238.51650104000004,warmup,2025-01-04,561.4795222222223,0.0,0.0,2025-01-03
566.2722222222222,459.69795,0.0,10800.0,10800.0,0.0,0.0,0.0,459.69795,0.0,0.0,0.0,106.57427222222225,0.0,1,0.4245,240.38255833333332,0.0,240.38255833333332,warmup,2025-01-04,566.2722222222222,0.0,0.0,2025-01-03
566.1833333333333,474.4666666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,474.4666666666667,0.0,0.0,0.0,91.71666666666658,0.0,2,0.4269,241.70366499999997,0.0,241.70366499999997,warmup,2025-01-04,566.1833333333333,0.0,0.0,2025-01-03
554.78995,443.8067,0.0,10800.0,10800.0,0.0,0.0,0.0,443.8067,0.0,0.0,0.0,110.98325,0.0,3,0.4272,237.00626664,0.0,237.00626664,warmup,2025-01-04,554.78995,0.0,0.0,2025-01-03
545.9555777777778,426.7045833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,426.7045833333333,0.0,0.0,0.0,119.25099444444447,0.0,4,0.4271,233.17762726888887,0.0,233.17762726888887,warmup,2025-01-04,545.9555777777778,0.0,0.0,2025-01-03
556.3838888888889,456.28499999999997,0.0,10800.0,10800.0,0.0,0.0,0.0,456.28499999999997,0.0,0.0,0.0,100.09888888888895,0.0,5,0.4285,238.4104963888889,0.0,238.4104963888889,warmup,2025-01-04,556.3838888888889,0.0,0.0,2025-01-03
589.5722,501.7836333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,501.7836333333333,0.0,0.0,0.0,87.78856666666667,0.0,6,0.4311,254.16457541999998,0.0,254.16457541999998,warmup,2025-01-04,589.5722,0.0,0.0,2025-01-03
605.7228444444445,496.2863666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,496.2863666666666,0.0,0.0,0.0,109.4364777777779,0.0,7,0.4302,260.58196768000005,0.0,260.58196768000005,warmup,2025-01-04,605.7228444444445,0.0,0.0,2025-01-03
592.1044444444444,462.86833333333334,0.0,10800.0,10800.0,0.0,0.0,0.0,462.86833333333334,0.0,0.0,0.0,129.2361111111111,0.0,8,0.4279,253.36149177777776,0.0,253.36149177777776,warmup,2025-01-04,592.1044444444444,0.0,0.0,2025-01-03
575.7744277777778,484.0436833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,484.0436833333333,0.0,0.0,0.0,91.73074444444444,0.0,9,0.4312,248.2739332577778,0.0,248.2739332577778,warmup,2025-01-04,575.7744277777778,0.0,0.0,2025-01-03
589.0864666666666,490.67343333333326,0.0,10800.0,10800.0,0.0,0.0,0.0,490.67343333333326,0.0,0.0,0.0,98.41303333333337,0.0,10,0.4333,255.25116600666666,0.0,255.25116600666666,warmup,2025-01-04,589.0864666666666,0.0,0.0,2025-01-03
611.0394444444445,473.23333333333335,0.0,10800.0,10800.0,0.0,0.0,0.0,473.23333333333335,0.0,0.0,0.0,137.80611111111114,0.0,11,0.4311,263.4191045,0.0,263.4191045,warmup,2025-01-04,611.0394444444445,0.0,0.0,2025-01-03
593.1491555555555,493.5947166666666,0.0,10800.0,10800.0,0.0,0.0,0.0,493.5947166666666,0.0,0.0,0.0,99.55443888888885,0.0,12,0.4293,254.63893247999997,0.0,254.63893247999997,warmup,2025-01-04,593.1491555555555,0.0,0.0,2025-01-03
590.9535055555556,507.4181,0.0,10800.0,10800.0,0.0,0.0,0.0,507.4181,0.0,0.0,0.0,83.5354055555556,0.0,13,0.4324,255.52829580222223,0.0,255.52829580222223,warmup,2025-01-04,590.9535055555556,0.0,0.0,2025-01-03
616.15,502.91999999999996,0.0,10800.0,10800.0,0.0,0.0,0.0,502.91999999999996,0.0,0.0,0.0,113.23000000000002,0.0,14,0.4367,269.072705,0.0,269.072705,warmup,2025-01-04,616.15,0.0,0.0,2025-01-03
623.7916555555554,514.7361833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,514.7361833333333,0.0,0.0,0.0,109.05547222222208,0.0,15,0.4348,271.2246118355555,0.0,271.2246118355555,warmup,2025-01-04,623.7916555555554,0.0,0.0,2025-01-03
623.6296222222222,523.4828,0.0,10800.0,10800.0,0.0,0.0,0.0,523.4828,0.0,0.0,0.0,100.14682222222223,0.0,16,0.4335,270.34344123333335,0.0,270.34344123333335,warmup,2025-01-04,623.6296222222222,0.0,0.0,2025-01-03
628.646111111111,520.01,0.0,10800.0,10800.0,0.0,0.0,0.0,520.01,0.0,0.0,0.0,108.63611111111106,0.0,17,0.4357,273.90111061111105,0.0,273.90111061111105,warmup,2025-01-04,628.646111111111,0.0,0.0,2025-01-03
638.9508722222222,518.6503,0.0,10800.0,10800.0,0.0,0.0,0.0,518.6503,0.0,0.0,0.0,120.30057222222217,0.0,18,0.4374,279.47711151,0.0,279.47711151,warmup,2025-01-04,638.9508722222222,0.0,0.0,2025-01-03
648.0455277777777,529.0792833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,529.0792833333333,0.0,0.0,0.0,118.96624444444444,0.0,19,0.4371,283.2607001916666,0.0,283.2607001916666,warmup,2025-01-04,648.0455277777777,0.0,0.0,2025-01-03
648.1622222222221,537.1383333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,537.1383333333333,0.0,0.0,0.0,111.02388888888879,0.0,20,0.4356,282.33946399999996,0.0,282.33946399999996,warmup,2025-01-04,648.1622222222221,0.0,0.0,2025-01-03
637.10865,523.4585333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,523.4585333333333,0.0,0.0,0.0,113.65011666666669,0.0,21,0.4353,277.33339534500004,0.0,277.33339534500004,warmup,2025-01-04,637.10865,0.0,0.0,2025-01-03
633.2366833333333,533.9196,0.0,10800.0,10800.0,0.0,0.0,0.0,533.9196,0.0,0.0,0.0,99.31708333333336,0.0,22,0.436,276.09119393333333,0.0,276.09119393333333,warmup,2025-01-04,633.2366833333333,0.0,0.0,2025-01-03
643.6349999999999,550.9366666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,550.9366666666666,0.0,0.0,0.0,92.69833333333327,0.0,23,0.4378,281.78340299999996,0.0,281.78340299999996,warmup,2025-01-04,643.6349999999999,0.0,0.0,2025-01-03
656.6313944444445,513.8285166666667,0.0,10800.0,10800.0,0.0,0.0,0.0,513.8285166666667,0.0,0.0,0.0,142.80287777777778,0.0,24,0.4401,288.98347669500004,0.0,288.98347669500004,warmup,2025-01-04,656.6313944444445,0.0,0.0,2025-01-03
652.3567999999999,504.9363833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,504.9363833333333,0.0,0.0,0.0,147.4204166666666,0.0,25,0.4389,286.31939952,0.0,286.31939952,warmup,2025-01-04,652.3567999999999,0.0,0.0,2025-01-03
637.7622222222221,536.675,0.0,10800.0,10800.0,0.0,0.0,0.0,536.675,0.0,0.0,0.0,101.08722222222218,0.0,26,0.4364,278.31943377777776,0.0,278.31943377777776,warmup,2025-01-04,637.7622222222221,0.0,0.0,2025-01-03
639.5132388888888,540.0349333333334,0.0,10800.0,10800.0,0.0,0.0,0.0,540.0349333333334,0.0,0.0,0.0,99.4783055555555,0.0,27,0.4393,280.9381658438889,0.0,280.9381658438889,warmup,2025-01-04,639.5132388888888,0.0,0.0,2025-01-03
648.5615833333333,544.7534333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,544.7534333333333,0.0,0.0,0.0,103.80814999999996,0.0,28,0.4422,286.79393214999993,0.0,286.79393214999993,warmup,2025-01-04,648.5615833333333,0.0,0.0,2025-01-03
650.8,565.4033333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,565.4033333333333,0.0,0.0,0.0,85.39666666666665,0.0,29,0.4395,286.0266,0.0,286.0266,warmup,2025-01-04,650.8,0.0,0.0,2025-01-03
644.5336833333333,577.4903666666667,0.00036666666666666667,10800.0,10800.0,0.0,0.0,0.00036666666666666667,577.49,0.0,0.0,0.0,67.04368333333332,0.0,30,0.4333,279.27644498833337,0.0,279.27644498833337,warmup,2025-01-04,644.5340277777777,0.0003444444444444445,0.0,2025-01-03
658.7219222222221,565.6305333333332,0.0,10800.0,10800.0,0.0,0.0,0.0,565.6305333333332,0.0,0.0,0.0,93.0913888888889,0.0,31,0.4439,292.4066612744444,0.0,292.4066612744444,warmup,2025-01-04,658.7219222222221,0.0,0.0,2025-01-03
678.5316666666666,546.5266666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,546.5266666666666,0.0,0.0,0.0,132.005,0.0,32,0.4301,291.8364698333333,0.0,291.8364698333333,warmup,2025-01-04,678.5316666666666,0.0,0.0,2025-01-03
667.3657222222221,552.1814999999999,0.0052,10800.0,10800.0,0.0,0.0,0.0052,552.1763,0.0,0.0,0.0,115.1894222222221,0.0,33,0.3713,247.79289266111107,0.0,247.79289266111107,warmup,2025-01-04,667.3705944444444,0.004872222222222222,0.0,2025-01-03
702.4018722222222,559.3708166666667,0.0,10800.0,10800.0,0.0,0.0,0.0,559.3708166666667,0.0,0.0,0.0,143.03105555555555,0.0,34,0.5708,400.93098866444444,0.0,400.93098866444444,warmup,2025-01-04,702.4018722222222,0.0,0.0,2025-01-03
-0.0,553.65,0.0,10800.0,10184.833333333334,0.0,553.65,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35,0.9099,-0.0,0.0,0.0,warmup,2025-01-04,779.875,0.0,0.0,2025-01-03
-0.0,546.9321666666666,0.07253333333333332,10184.833333333334,9577.21151851852,0.0,546.8596333333332,0.07253333333333332,-0.0,0.0,0.0,0.0,0.0,0.0,36,0.9368,-0.0,0.0,0.0,warmup,2025-01-04,811.1638999999999,0.06788888888888887,0.0,2025-01-03
