strategy,window,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,price_bias,solver
rolling_margin_mean14,eval_september,evaluation,2025-09-18,18,3,margin,2,24552.248715588477,24552.248715588477,24552.248715588477,4.164468166667234,0.0,2.7700788488503814,2.657854591099165,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-19,6,1,margin,2,16990.854232034944,16990.854232034944,16990.854232034944,332.33017168666527,3.410605131648481e-13,104.51346159723643,133.08542004808075,1,0.0,MILP
rolling_margin_mean14,eval_september,evaluation,2025-09-19,12,2,margin,2,20542.085941320114,20542.085941320114,20542.085941320114,0.0,765.238294797778,251.7349546464037,318.2790078266537,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-19,18,3,keep_previous,2,16773.70074896584,16773.70074896584,16773.70074896584,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-20,6,1,margin,2,16817.253186717055,16817.253186717055,16817.253186717055,2.2737367544323206e-13,342.0356136666652,116.24922874069928,144.07130375378375,1,0.0,MILP
rolling_margin_mean14,eval_september,evaluation,2025-09-20,12,2,margin,2,20272.921155718468,20272.921155718468,20272.921155718468,12.720784999998727,362.88188888888936,131.1997404857217,162.52745416130307,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-20,18,3,keep_previous,2,16759.997988106465,16759.997988106465,16759.997988106465,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-21,6,1,margin,2,38071.703627564115,38071.703627564115,38071.703627564115,67.34065833333307,1083.2751416019285,431.84359026889626,402.6135324538029,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-21,12,2,margin,2,34776.877820177135,34776.877820177135,34776.877820177135,4.547473508864641e-13,2767.6082557119344,657.8213364678771,533.8330008707046,1,0.0,MILP
rolling_margin_mean14,eval_september,evaluation,2025-09-21,18,3,keep_previous,2,24734.1982923065,24734.1982923065,24734.1982923065,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-22,6,1,margin,2,37645.46858429686,37645.46858429686,37645.46858429686,0.0,7842.435856699597,2408.6941661497835,2057.5813744375305,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-22,12,2,margin,2,31897.69864289161,31897.69864289161,31897.69864289161,0.0,283.6622211330588,147.53420256765918,129.0159403878278,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-22,18,3,keep_previous,2,23721.385982857926,23721.385982857926,23721.385982857926,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-23,6,1,margin,2,37901.91880441693,37901.91880441693,37901.91880441693,0.0,2981.8791666845004,941.7388766133263,811.0096990838083,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-23,12,2,margin,2,32765.81175972274,32765.81175972274,32765.81175972274,0.0,1358.3818778984923,397.62355898960146,340.6634863062362,1,0.0,LP
rolling_margin_mean14,eval_september,evaluation,2025-09-23,18,3,keep_previous,2,23899.71927629637,23899.71927629637,23899.71927629637,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-08,6,1,margin,2,60530.98042255315,60530.98042255315,60530.98042255315,503.9337048233306,813.4330783059063,692.2673127721694,597.3348458230366,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-08,12,2,margin,2,40505.27014305699,40505.27014305699,40505.27014305699,0.0,3573.367721502338,1541.2951091708833,1350.9274742589455,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-08,18,3,margin,1,19519.788071980533,19519.788071980533,19519.788071980533,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-09,6,1,margin,2,58417.28051612343,58417.28051612343,58417.28051612343,178.98551770777647,4276.974337087279,2102.3278102471613,1873.3316358731963,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-09,12,2,margin,2,38920.291154864906,38920.291154864906,38920.291154864906,0.0,347.2963867590388,159.3623541982331,148.46928226496487,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-09,18,3,margin,2,19660.373894752374,19660.373894752374,19660.373894752374,29.749082048887942,0.0,20.305235952468465,18.710472661204868,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-10,6,1,margin,2,59740.938000626884,59740.938000626884,59740.938000626884,2452.784112179699,185.8144325555561,1178.111048628803,1025.9019449692612,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-10,12,2,margin,2,40470.065381369786,40470.065381369786,40470.065381369786,0.0,1467.6844683964332,733.2343075765573,641.1596500130124,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-10,18,3,margin,1,19527.704222213048,19527.704222213048,19527.704222213048,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-11,6,1,margin,2,58419.05744156285,58419.05744156285,58419.05744156285,4.463195222222339,4339.851283886145,1982.7414920548158,1833.774873802429,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-11,12,2,margin,2,38149.265958243,38149.265958243,38149.265958243,67.7280157322208,590.8287833648798,298.8207027261856,271.0788777729813,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-11,18,3,margin,1,19661.619929298286,19661.619929298286,19661.619929298286,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-12,6,1,margin,2,24336.920039556288,24336.920039556288,24336.920039556288,1423.283529418341,0.0,392.1384289156739,486.1183299678209,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-12,12,2,margin,2,18125.954729841946,18125.954729841946,18125.954729841946,315.0784497428223,1726.5432263621371,553.7599578640765,643.4561133799028,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-12,18,3,keep_previous,2,12120.00727642843,12120.00727642843,12120.00727642843,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-13,6,1,margin,2,25423.436143638395,25423.436143638395,25423.436143638395,1664.0252172805897,1824.9695488288912,1121.897911186833,1374.183841753977,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-13,12,2,margin,2,18130.184565292715,18130.184565292715,18130.184565292715,2.4152653333335365,1528.6808547030864,471.0616215096336,593.1329626441068,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-13,18,3,keep_previous,2,12307.255166346018,12307.255166346018,12307.255166346018,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-14,6,1,margin,2,60387.519158027964,60387.519158027964,60387.519158027964,2498.1147262318204,32.473683111111086,1204.6600308039183,1063.471784188823,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-14,12,2,margin,2,40633.47276848713,40633.47276848713,40633.47276848713,272.6421322784664,0.0,123.2257038820886,111.30816523012015,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-14,18,3,margin,1,20024.267105787574,20024.267105787574,20024.267105787574,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-15,6,1,margin,2,63456.67123584137,63456.67123584137,63456.67123584137,3783.6225201920383,0.0,1834.5908373732482,1644.7229485920016,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-15,12,2,margin,2,40631.82691709526,40631.82691709526,40631.82691709526,1.2478513333328465,1379.3630756447158,677.098799815258,610.9672596872623,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-15,18,3,margin,1,20074.262096172042,20074.262096172042,20074.262096172042,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-16,6,1,margin,2,62417.552688258496,62417.552688258496,62417.552688258496,0.0,2819.403350814818,1398.1425305549697,1288.403336956747,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-16,12,2,margin,2,40213.035318605136,40213.035318605136,40213.035318605136,2.3600000000003547,709.8081163813392,331.129761929377,312.95707416444685,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-16,18,3,margin,1,20127.93949907302,20127.93949907302,20127.93949907302,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-17,6,1,margin,2,61395.11853374845,61395.11853374845,61395.11853374845,0.0,5284.956066732515,2606.8917707810024,2381.462382536354,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-17,12,2,margin,2,39653.179114674334,39653.179114674334,39653.179114674334,73.84567098888942,418.6511548052159,248.36995557362735,232.5074976314309,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-17,18,3,margin,1,19912.442631460795,19912.442631460795,19912.442631460795,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-18,6,1,margin,2,61479.81057421814,61479.81057421814,61479.81057421814,947.5735925870979,144.6487905555565,507.61342955914165,476.3317592946579,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-18,12,2,margin,2,40044.83849488566,40044.83849488566,40044.83849488566,0.15534133333335376,1872.1647126543144,854.4395557664371,819.1403018665401,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-18,18,3,margin,1,19923.97285911333,19923.97285911333,19923.97285911333,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-19,6,1,margin,2,25086.979705706,25086.979705706,25086.979705706,1981.7375725349657,0.0,464.9826213473052,626.7262806745606,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-19,12,2,margin,2,18540.977941655285,18540.977941655285,18540.977941655285,5.115907697472721e-13,2897.0295398449857,708.1673091998314,953.0152184130618,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-19,18,3,keep_previous,2,12296.245681772163,12296.245681772163,12296.245681772163,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-20,6,1,margin,2,24450.865577652217,24450.865577652217,24450.865577652217,0.0,2870.0374985130325,845.6892561857126,1128.2205278045458,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-20,12,2,margin,2,17698.25601651385,17698.25601651385,17698.25601651385,110.29676016323754,1228.7926166625484,287.00128140774325,420.8681174474376,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-20,18,3,keep_previous,2,12470.378025480426,12470.378025480426,12470.378025480426,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-21,6,1,margin,2,61328.10634551782,61328.10634551782,61328.10634551782,9.202419526668791,2820.7758935459556,1310.3937187519891,1191.9607032581598,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-21,12,2,margin,2,41556.481533466205,41556.481533466205,41556.481533466205,1281.239573632467,0.0,566.2547822017682,521.761914285464,1,0.0,LP
rolling_margin_mean14,eval_december,evaluation,2025-12-21,18,3,margin,1,20103.12931021051,20103.12931021051,20103.12931021051,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-07,6,1,margin,11,12365.021891856977,12329.832399419261,12470.590369170128,5.684341886080802e-14,1072.046259694099,322.6535793772281,429.6179322943416,1,0.0,MILP
rolling_scenario_mean14,dev_march,development,2025-03-07,12,2,margin,11,14723.400412270814,14689.583895847392,14824.849961541076,3.2888428888876433,94.5612168888913,32.52026554685034,43.13034296594293,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-07,18,3,keep_previous,11,11065.469723544627,11048.771927057449,11115.563113006165,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-08,6,1,margin,11,10868.087797329506,10835.834263407241,10964.8483990963,1.1368683772161603e-13,32.195231936902246,11.222654510221288,15.505687388833376,1,0.0,MILP
rolling_scenario_mean14,dev_march,development,2025-03-08,12,2,keep_previous,11,14521.967801072995,14492.044681692509,14611.737159214452,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-08,18,3,keep_previous,11,11123.033498210218,11109.683980770078,11163.082050530636,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-09,6,1,margin,11,36840.83981314288,36826.98740965206,36882.39702361534,0.0,7557.581935900547,2541.6062288933454,2418.809530945669,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-09,12,2,margin,11,28863.422551711617,28850.38371222052,28902.539070184917,1584.3497356107573,1424.7821063840868,933.847002736496,916.2213950598507,1,0.0,LP+MILP
rolling_scenario_mean14,dev_march,development,2025-03-09,18,3,margin,10,18373.15060745015,18359.959137994134,18412.72501581819,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-10,6,1,margin,11,38360.17006659668,38338.14467079134,38426.24625401267,1255.81448528978,36.794494222222056,513.7534288993545,497.68404981569813,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-10,12,2,margin,11,29345.023529304177,29326.112998143246,29401.755122786974,5.481202192222895,1067.3306743676217,401.51522335290707,331.30364858478674,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-10,18,3,margin,10,18432.847739182835,18412.001766233712,18495.38565803021,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-11,6,1,residual_6,11,40903.05308021206,39967.929550067805,43708.42367064484,8004.462849079886,248.22855424691375,2693.237325910461,2407.1052171383462,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-11,12,2,margin,11,29736.561203618592,29709.751294910693,29816.990929742282,248.22855424691397,2763.795868538041,1193.1663725750632,1073.5569414316426,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-11,18,3,margin,10,18401.949689437755,18373.871444840144,18486.184423230592,0.0,2.2737367544323206e-13,1.1099245966761372e-13,1.0878287477161004e-13,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-12,6,1,margin,11,37466.8152826165,37253.82008201629,38105.800884417156,776.8505338600012,10992.125900430512,4101.500215664586,3886.9646591620676,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-12,12,2,margin,11,28930.24688663295,28902.315216369214,29014.04189742417,1155.9065150285176,869.1623721714641,709.7951006700916,648.8163854809242,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-12,18,3,margin,10,18447.48271902436,18417.587721108095,18537.167712773145,0.0,1.1368683772161603e-13,5.250626600172836e-14,5.097839610763393e-14,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-13,6,1,margin,11,41822.63723010446,41399.90404800332,43090.83677640787,2535.1323514867827,3826.691065934449,2567.7985087967304,2275.199925797816,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-13,12,2,margin,11,30166.68424794581,30132.666058845403,30268.738815247027,1.1368683772161603e-13,2570.3438861207096,942.6071213464379,831.9019442836056,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-13,18,3,margin,10,18333.139437178204,18296.815110807078,18442.11241629158,0.0,1.1368683772161603e-13,5.189804141991772e-14,5.1440451898088215e-14,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-14,6,1,margin,11,11637.075293997546,11582.375242718072,11801.175447835967,1028.2076696666704,1.1368683772161603e-13,334.5582047999292,433.95667079850654,1,0.0,MILP
rolling_scenario_mean14,dev_march,development,2025-03-14,12,2,margin,11,14671.286215255612,14610.72279194162,14852.976485197589,0.0,618.3738718888887,196.3131487059057,253.3436860324648,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-14,18,3,keep_previous,11,11099.471535591983,11038.46901713226,11282.479090971152,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-15,6,1,margin,11,11261.254676031796,11203.6968251779,11433.928228593484,1081.6733723333318,5.684341886080802e-14,335.4448482250109,461.79293534762576,1,0.0,MILP
rolling_scenario_mean14,dev_march,development,2025-03-15,12,2,margin,11,13354.62619364243,13291.592202518294,13543.728167014842,7.389644451905042e-13,623.8742347777812,185.22126768034653,258.3596745570301,1,0.0,MILP
rolling_scenario_mean14,dev_march,development,2025-03-15,18,3,keep_previous,11,11173.124325242625,11111.01763609146,11359.44439269612,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-16,6,1,margin,11,39398.21946916538,39071.878913926,40377.241134883516,1592.75285292667,777.8198675666629,955.6776601973497,906.3604378038415,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-16,12,2,margin,11,30490.339865709873,30421.982490131708,30695.411992444377,0.0,4782.908057359256,1761.3999634345723,1586.8634691977538,1,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-16,18,3,margin,10,18554.12589905856,18482.190248323604,18769.932851263424,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_mean14,dev_march,development,2025-03-17,6,1,margin,11,31556.54850577552,31494.03343371247,31744.093721964684,11.480173222222675,6421.206827115595,1724.2638359515165,1740.191756520144,1,0.0,LP+MILP
rolling_scenario_mean14,dev_march,development,2025-03-17,12,2,residual_1,11,26763.359886232305,26597.849976429847,27259.889615639673,267.3764662488573,326.73562892181144,176.06835978911,170.73785243157016,1,0.0,LP
